state,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday,total_deaths
TX,0,0.1345733315467163,7.908899236268609,1.411004167435324,227
TX,1,0.16521258029025046,7.908899236268609,1.411004167435324,227
TX,2,0.20346548438034087,7.908899236268609,1.411004167435324,227
TX,3,0.26161819746066084,7.908899236268609,1.411004167435324,227
TX,4,0.34637794391397386,7.908899236268609,1.411004167435324,227
TX,5,0.46485371007346915,7.908899236268609,1.411004167435324,227
TX,6,0.6142983848420974,7.908899236268609,1.411004167435324,227
TX,7,0.7792795536146161,7.908899236268609,1.411004167435324,227
TX,8,0.9460032244237958,7.908899236268609,1.411004167435324,227
TX,9,1.1065455267817053,7.908899236268609,1.411004167435324,227
TX,10,1.2578015315956566,7.908899236268609,1.411004167435324,227
TX,11,1.411004167435324,7.908899236268609,1.411004167435324,227
AZ,0,0.6971900169657833,15.756494394731696,3.346512083800481,113
AZ,1,0.8366280210107596,15.756494394731696,3.346512083800481,113
AZ,2,1.1155040284084878,15.756494394731696,3.346512083800481,113
AZ,3,1.81269404485894,15.756494394731696,3.346512083800481,113
AZ,4,2.0915700526269996,15.756494394731696,3.346512083800481,113
AZ,5,2.3704460593573797,15.756494394731696,3.346512083800481,113
AZ,6,2.7887600699130033,15.756494394731696,3.346512083800481,113
AZ,7,3.346512083800481,15.756494394731696,3.346512083800481,113
VA,0,0.23480558384342792,17.96262716923671,3.169875382817866,153
VA,1,0.35220837609126704,17.96262716923671,3.169875382817866,153
VA,2,0.7044167514676332,17.96262716923671,3.169875382817866,153
VA,3,0.8218195437503798,17.96262716923671,3.169875382817866,153
VA,4,1.0566251278545016,17.96262716923671,3.169875382817866,153
VA,5,1.5262362950286226,17.96262716923671,3.169875382817866,153
VA,6,1.6436390875946132,17.96262716923671,3.169875382817866,153
VA,7,1.9958474633516825,17.96262716923671,3.169875382817866,153
VA,8,2.5828614228504847,17.96262716923671,3.169875382817866,153
VA,9,2.9350697989390087,17.96262716923671,3.169875382817866,153
VA,10,3.169875382817866,17.96262716923671,3.169875382817866,153
WI,0,0.7323311884144292,18.061197529641007,2.732969795960922,105
WI,1,0.8148895439173476,18.061197529641007,2.732969795960922,105
WI,2,0.9083495735314027,18.061197529641007,2.732969795960922,105
WI,3,1.147686678201511,18.061197529641007,2.732969795960922,105
WI,4,1.5235981951982105,18.061197529641007,2.732969795960922,105
WI,5,2.07444081368695,18.061197529641007,2.732969795960922,105
WI,6,2.253734990525847,18.061197529641007,2.732969795960922,105
WI,7,2.2719519569214905,18.061197529641007,2.732969795960922,105
