country,iso3c,deaths,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
India,IND,3,0,0.00102280840341606,0.47685327301972874,0.031208813880753007
India,IND,0,1,0.001335207136080015,0.47685327301972874,0.031208813880753007
India,IND,2,2,0.0017275524625590274,0.47685327301972874,0.031208813880753007
India,IND,8,3,0.002211154920192643,0.47685327301972874,0.031208813880753007
India,IND,0,4,0.0027994765892183546,0.47685327301972874,0.031208813880753007
India,IND,4,5,0.003519515037377477,0.47685327301972874,0.031208813880753007
India,IND,3,6,0.004387230598465365,0.47685327301972874,0.031208813880753007
India,IND,5,7,0.0054132449072304065,0.47685327301972874,0.031208813880753007
India,IND,3,8,0.00659629224908893,0.47685327301972874,0.031208813880753007
India,IND,23,9,0.007909953574545322,0.47685327301972874,0.031208813880753007
India,IND,14,10,0.009331559597057556,0.47685327301972874,0.031208813880753007
India,IND,0,11,0.010871017994325953,0.47685327301972874,0.031208813880753007
India,IND,14,12,0.01252357186640149,0.47685327301972874,0.031208813880753007
India,IND,13,13,0.014263106641059863,0.47685327301972874,0.031208813880753007
India,IND,37,14,0.016010410955867124,0.47685327301972874,0.031208813880753007
India,IND,14,15,0.017703016096840395,0.47685327301972874,0.031208813880753007
India,IND,28,16,0.019282616299840096,0.47685327301972874,0.031208813880753007
India,IND,48,17,0.020686717073840597,0.47685327301972874,0.031208813880753007
India,IND,20,18,0.021893692156638615,0.47685327301972874,0.031208813880753007
India,IND,42,19,0.022895721240895416,0.47685327301972874,0.031208813880753007
India,IND,43,20,0.02370636688225291,0.47685327301972874,0.031208813880753007
India,IND,27,21,0.02438529540748327,0.47685327301972874,0.031208813880753007
India,IND,35,22,0.025010237302593885,0.47685327301972874,0.031208813880753007
India,IND,12,23,0.02567205834310844,0.47685327301972874,0.031208813880753007
India,IND,43,24,0.026406235295629046,0.47685327301972874,0.031208813880753007
India,IND,38,25,0.027225509810207164,0.47685327301972874,0.031208813880753007
India,IND,35,26,0.02811879175974553,0.47685327301972874,0.031208813880753007
India,IND,38,27,0.029085999331608787,0.47685327301972874,0.031208813880753007
India,IND,33,28,0.03012518160461782,0.47685327301972874,0.031208813880753007
India,IND,53,29,0.031208813880753007,0.47685327301972874,0.031208813880753007
Bangladesh,BGD,3,0,0.013530853940884841,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,5,1,0.016168204333472463,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,3,2,0.018943960561009606,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,1,3,0.021917702630642355,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,6,4,0.02511361227560909,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,3,5,0.028544086075576118,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,4,6,0.03222134807570283,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,5,7,0.03610497467942078,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,7,8,0.04013347414734947,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,4,9,0.044207089492908774,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,10,10,0.048178606850500245,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,15,11,0.05188986389863607,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,9,12,0.05523240061304577,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,7,13,0.05830923072779429,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,10,14,0.061259406013796376,0.6817222378643045,0.06415381232639934
Bangladesh,BGD,9,15,0.06415381232639934,0.6817222378643045,0.06415381232639934
Pakistan,PAK,2,0,0.010321896369894605,0.9471525178965882,0.08566469951895266
Pakistan,PAK,1,1,0.011784843650411759,0.9471525178965882,0.08566469951895266
Pakistan,PAK,2,2,0.013283642379083655,0.9471525178965882,0.08566469951895266
Pakistan,PAK,7,3,0.014738135218287022,0.9471525178965882,0.08566469951895266
Pakistan,PAK,5,4,0.016046766134026093,0.9471525178965882,0.08566469951895266
Pakistan,PAK,1,5,0.017213867025761075,0.9471525178965882,0.08566469951895266
Pakistan,PAK,7,6,0.018262258327660753,0.9471525178965882,0.08566469951895266
Pakistan,PAK,6,7,0.019192776054141113,0.9471525178965882,0.08566469951895266
Pakistan,PAK,1,8,0.020085940950175487,0.9471525178965882,0.08566469951895266
Pakistan,PAK,6,9,0.021033546243760498,0.9471525178965882,0.08566469951895266
Pakistan,PAK,6,10,0.022092008045242795,0.9471525178965882,0.08566469951895266
Pakistan,PAK,4,11,0.02334787009100233,0.9471525178965882,0.08566469951895266
Pakistan,PAK,4,12,0.024900918934179634,0.9471525178965882,0.08566469951895266
Pakistan,PAK,4,13,0.02684641669464445,0.9471525178965882,0.08566469951895266
Pakistan,PAK,1,14,0.0292187731295582,0.9471525178965882,0.08566469951895266
Pakistan,PAK,20,15,0.032004898050132395,0.9471525178965882,0.08566469951895266
Pakistan,PAK,5,16,0.035130263327246995,0.9471525178965882,0.08566469951895266
Pakistan,PAK,2,17,0.03874820324214351,0.9471525178965882,0.08566469951895266
Pakistan,PAK,3,18,0.04302711883648001,0.9471525178965882,0.08566469951895266
Pakistan,PAK,15,19,0.04792470754361036,0.9471525178965882,0.08566469951895266
Pakistan,PAK,17,20,0.05330273853920264,0.9471525178965882,0.08566469951895266
Pakistan,PAK,7,21,0.059066605121911184,0.9471525178965882,0.08566469951895266
Pakistan,PAK,8,22,0.06528789100454377,0.9471525178965882,0.08566469951895266
Pakistan,PAK,25,23,0.07187557028929248,0.9471525178965882,0.08566469951895266
Pakistan,PAK,8,24,0.07869623287209294,0.9471525178965882,0.08566469951895266
Pakistan,PAK,25,25,0.08566469951895266,0.9471525178965882,0.08566469951895266
Japan,JPN,4,0,0.011245239769808128,2.0785732293994026,0.1546717256532926
Japan,JPN,0,1,0.012812883124661901,2.0785732293994026,0.1546717256532926
Japan,JPN,5,2,0.014194594074030087,2.0785732293994026,0.1546717256532926
Japan,JPN,1,3,0.015333159490590486,2.0785732293994026,0.1546717256532926
Japan,JPN,3,4,0.016191071525921537,2.0785732293994026,0.1546717256532926
Japan,JPN,3,5,0.016778724602974766,2.0785732293994026,0.1546717256532926
Japan,JPN,0,6,0.01714557030699556,2.0785732293994026,0.1546717256532926
Japan,JPN,5,7,0.017335774850763867,2.0785732293994026,0.1546717256532926
Japan,JPN,2,8,0.0173655081684755,2.0785732293994026,0.1546717256532926
Japan,JPN,0,9,0.017326562044773897,2.0785732293994026,0.1546717256532926
Japan,JPN,0,10,0.017309878190325236,2.0785732293994026,0.1546717256532926
Japan,JPN,4,11,0.017302436073275536,2.0785732293994026,0.1546717256532926
Japan,JPN,2,12,0.017218600981723318,2.0785732293994026,0.1546717256532926
Japan,JPN,6,13,0.016987914590380758,2.0785732293994026,0.1546717256532926
Japan,JPN,1,14,0.016650355981126456,2.0785732293994026,0.1546717256532926
Japan,JPN,1,15,0.016287734974404947,2.0785732293994026,0.1546717256532926
Japan,JPN,2,16,0.016020969766992223,2.0785732293994026,0.1546717256532926
Japan,JPN,2,17,0.015914091259375738,2.0785732293994026,0.1546717256532926
Japan,JPN,2,18,0.016012271145809644,2.0785732293994026,0.1546717256532926
Japan,JPN,3,19,0.016361586497240645,2.0785732293994026,0.1546717256532926
Japan,JPN,2,20,0.01702796642339986,2.0785732293994026,0.1546717256532926
Japan,JPN,0,21,0.018088778745436913,2.0785732293994026,0.1546717256532926
Japan,JPN,2,22,0.019619420536763247,2.0785732293994026,0.1546717256532926
Japan,JPN,1,23,0.021594327987004155,2.0785732293994026,0.1546717256532926
Japan,JPN,5,24,0.02394764318060671,2.0785732293994026,0.1546717256532926
Japan,JPN,1,25,0.02656374873142418,2.0785732293994026,0.1546717256532926
Japan,JPN,14,26,0.02933052816120278,2.0785732293994026,0.1546717256532926
Japan,JPN,0,27,0.03221021292272196,2.0785732293994026,0.1546717256532926
Japan,JPN,8,28,0.035435303398568777,2.0785732293994026,0.1546717256532926
Japan,JPN,7,29,0.039267919827228215,2.0785732293994026,0.1546717256532926
Japan,JPN,1,30,0.04401302869152157,2.0785732293994026,0.1546717256532926
Japan,JPN,1,31,0.05010290663374712,2.0785732293994026,0.1546717256532926
Japan,JPN,5,32,0.05768458776285257,2.0785732293994026,0.1546717256532926
Japan,JPN,0,33,0.06676922465595751,2.0785732293994026,0.1546717256532926
Japan,JPN,9,34,0.07708922190305158,2.0785732293994026,0.1546717256532926
Japan,JPN,15,35,0.08803193483015165,2.0785732293994026,0.1546717256532926
Japan,JPN,20,36,0.09896178979615876,2.0785732293994026,0.1546717256532926
Japan,JPN,3,37,0.10945042877805598,2.0785732293994026,0.1546717256532926
Japan,JPN,32,38,0.119140841663137,2.0785732293994026,0.1546717256532926
Japan,JPN,12,39,0.12771725741406245,2.0785732293994026,0.1546717256532926
Japan,JPN,32,40,0.13512028202541743,2.0785732293994026,0.1546717256532926
Japan,JPN,14,41,0.1417756195121408,2.0785732293994026,0.1546717256532926
Japan,JPN,0,42,0.14818081728438517,2.0785732293994026,0.1546717256532926
Japan,JPN,27,43,0.1546717256532926,2.0785732293994026,0.1546717256532926
Indonesia,IDN,14,0,0.016635789080914815,2.3013976488794596,0.09056184348498217
Indonesia,IDN,6,1,0.0190981488272905,2.3013976488794596,0.09056184348498217
Indonesia,IDN,7,2,0.021425124223776626,2.3013976488794596,0.09056184348498217
Indonesia,IDN,6,3,0.02365243741718805,2.3013976488794596,0.09056184348498217
Indonesia,IDN,10,4,0.02583398448246032,2.3013976488794596,0.09056184348498217
Indonesia,IDN,1,5,0.028055900466792082,2.3013976488794596,0.09056184348498217
Indonesia,IDN,6,6,0.03039998505584001,2.3013976488794596,0.09056184348498217
Indonesia,IDN,3,7,0.03286869474948613,2.3013976488794596,0.09056184348498217
