country,iso3c,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
Indonesia,IDN,0,0.01696454227699939,0.7397349585683977,0.04330883001535707
Indonesia,IDN,1,0.01959025914744907,0.7397349585683977,0.04330883001535707
Indonesia,IDN,2,0.022151631287983062,0.7397349585683977,0.04330883001535707
Indonesia,IDN,3,0.024676474555770492,0.7397349585683977,0.04330883001535707
Indonesia,IDN,4,0.027197546207119304,0.7397349585683977,0.04330883001535707
Indonesia,IDN,5,0.029759407359879503,0.7397349585683977,0.04330883001535707
Indonesia,IDN,6,0.03242075773659713,0.7397349585683977,0.04330883001535707
Indonesia,IDN,7,0.035126073989339694,0.7397349585683977,0.04330883001535707
Indonesia,IDN,8,0.03775977670514346,0.7397349585683977,0.04330883001535707
Indonesia,IDN,9,0.04012547170945946,0.7397349585683977,0.04330883001535707
Indonesia,IDN,10,0.042136040119800953,0.7397349585683977,0.04330883001535707
Indonesia,IDN,11,0.04374864261837573,0.7397349585683977,0.04330883001535707
Indonesia,IDN,12,0.04493599563116768,0.7397349585683977,0.04330883001535707
Indonesia,IDN,13,0.04569505865914832,0.7397349585683977,0.04330883001535707
Indonesia,IDN,14,0.04595539088577284,0.7397349585683977,0.04330883001535707
Indonesia,IDN,15,0.04573814821048673,0.7397349585683977,0.04330883001535707
Indonesia,IDN,16,0.04512028987127299,0.7397349585683977,0.04330883001535707
Indonesia,IDN,17,0.044267348370378296,0.7397349585683977,0.04330883001535707
Indonesia,IDN,18,0.04330883001535707,0.7397349585683977,0.04330883001535707
Philippines,PHL,0,0.018254900623596276,1.4251970067637414,0.11723749624117717
Philippines,PHL,1,0.02108205346092231,1.4251970067637414,0.11723749624117717
Philippines,PHL,2,0.02413787211652275,1.4251970067637414,0.11723749624117717
Philippines,PHL,3,0.02743195249093988,1.4251970067637414,0.11723749624117717
Philippines,PHL,4,0.03096869137505731,1.4251970067637414,0.11723749624117717
Philippines,PHL,5,0.03475798946488865,1.4251970067637414,0.11723749624117717
Philippines,PHL,6,0.03879650591082567,1.4251970067637414,0.11723749624117717
Philippines,PHL,7,0.04307392538876948,1.4251970067637414,0.11723749624117717
Philippines,PHL,8,0.04757000159528916,1.4251970067637414,0.11723749624117717
Philippines,PHL,9,0.052268890844337605,1.4251970067637414,0.11723749624117717
Philippines,PHL,10,0.057156591952408096,1.4251970067637414,0.11723749624117717
Philippines,PHL,11,0.062216210327431624,1.4251970067637414,0.11723749624117717
Philippines,PHL,12,0.06741900916297855,1.4251970067637414,0.11723749624117717
Philippines,PHL,13,0.07273572018325565,1.4251970067637414,0.11723749624117717
Philippines,PHL,14,0.07815045548169788,1.4251970067637414,0.11723749624117717
Philippines,PHL,15,0.08365030264759708,1.4251970067637414,0.11723749624117717
Philippines,PHL,16,0.08921890095583429,1.4251970067637414,0.11723749624117717
Philippines,PHL,17,0.09483217107982261,1.4251970067637414,0.11723749624117717
Philippines,PHL,18,0.10046252256971934,1.4251970067637414,0.11723749624117717
Philippines,PHL,19,0.10608163241841545,1.4251970067637414,0.11723749624117717
Philippines,PHL,20,0.11166873182324791,1.4251970067637414,0.11723749624117717
Philippines,PHL,21,0.11723749624117717,1.4251970067637414,0.11723749624117717
Brazil,BRA,0,0.02304787811537073,2.320148696897794,0.2901735284887554
Brazil,BRA,1,0.030717973990763963,2.320148696897794,0.2901735284887554
Brazil,BRA,2,0.03964827460815189,2.320148696897794,0.2901735284887554
Brazil,BRA,3,0.04989939206919556,2.320148696897794,0.2901735284887554
Brazil,BRA,4,0.06153915405780855,2.320148696897794,0.2901735284887554
Brazil,BRA,5,0.07462114867779887,2.320148696897794,0.2901735284887554
Brazil,BRA,6,0.08918568209200908,2.320148696897794,0.2901735284887554
Brazil,BRA,7,0.10524233909592366,2.320148696897794,0.2901735284887554
Brazil,BRA,8,0.12277959306240616,2.320148696897794,0.2901735284887554
Brazil,BRA,9,0.1416784157645195,2.320148696897794,0.2901735284887554
Brazil,BRA,10,0.1617694666827318,2.320148696897794,0.2901735284887554
Brazil,BRA,11,0.18277487534060793,2.320148696897794,0.2901735284887554
Brazil,BRA,12,0.2043227855777737,2.320148696897794,0.2901735284887554
Brazil,BRA,13,0.22603465914019588,2.320148696897794,0.2901735284887554
Brazil,BRA,14,0.2475991446155923,2.320148696897794,0.2901735284887554
Brazil,BRA,15,0.26896689118338857,2.320148696897794,0.2901735284887554
Brazil,BRA,16,0.2901735284887554,2.320148696897794,0.2901735284887554
China,CHN,0,2.1379795510631327e-4,2.393141527790742,0.002369421470685532
