country,iso3c,deaths,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
India,IND,3,0,0.0010209620452795729,0.5330406354220534,0.03060943313728715
India,IND,0,1,0.0013391988136317579,0.5330406354220534,0.03060943313728715
India,IND,2,2,0.0017375993427584185,0.5330406354220534,0.03060943313728715
India,IND,8,3,0.0022264003097387988,0.5330406354220534,0.03060943313728715
India,IND,0,4,0.0028247242548414854,0.5330406354220534,0.03060943313728715
India,IND,4,5,0.0035530669139900227,0.5330406354220534,0.03060943313728715
India,IND,3,6,0.004426883896174205,0.5330406354220534,0.03060943313728715
India,IND,5,7,0.005458234477632952,0.5330406354220534,0.03060943313728715
India,IND,3,8,0.00664530167236572,0.5330406354220534,0.03060943313728715
India,IND,23,9,0.007962807960674846,0.5330406354220534,0.03060943313728715
India,IND,14,10,0.00938907238485638,0.5330406354220534,0.03060943313728715
India,IND,0,11,0.01093234539782974,0.5330406354220534,0.03060943313728715
India,IND,14,12,0.012586688792552824,0.5330406354220534,0.03060943313728715
India,IND,13,13,0.014326010200026607,0.5330406354220534,0.03060943313728715
India,IND,37,14,0.01607404629703498,0.5330406354220534,0.03060943313728715
India,IND,14,15,0.017769476322379765,0.5330406354220534,0.03060943313728715
India,IND,28,16,0.019355001833338093,0.5330406354220534,0.03060943313728715
India,IND,48,17,0.020769509704918327,0.5330406354220534,0.03060943313728715
India,IND,20,18,0.021986234508211237,0.5330406354220534,0.03060943313728715
India,IND,42,19,0.022994393960494602,0.5330406354220534,0.03060943313728715
India,IND,43,20,0.02380948357270147,0.5330406354220534,0.03060943313728715
India,IND,27,21,0.024465875597866678,0.5330406354220534,0.03060943313728715
India,IND,35,22,0.025041846713501827,0.5330406354220534,0.03060943313728715
India,IND,12,23,0.02560668188970512,0.5330406354220534,0.03060943313728715
India,IND,43,24,0.026206949867859958,0.5330406354220534,0.03060943313728715
India,IND,38,25,0.026826179820125008,0.5330406354220534,0.03060943313728715
India,IND,35,26,0.02745661481835293,0.5330406354220534,0.03060943313728715
India,IND,38,27,0.028097426638413775,0.5330406354220534,0.03060943313728715
India,IND,33,28,0.028745911883674227,0.5330406354220534,0.03060943313728715
India,IND,53,29,0.02938583107522711,0.5330406354220534,0.03060943313728715
India,IND,36,30,0.030003504898408702,0.5330406354220534,0.03060943313728715
