country,iso3c,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
Indonesia,IDN,0,0.017056172088754505,0.6351259745284222,0.056147940831504185
Indonesia,IDN,1,0.019224592867835257,0.6351259745284222,0.056147940831504185
Indonesia,IDN,2,0.02147590755854501,0.6351259745284222,0.056147940831504185
Indonesia,IDN,3,0.0238076768534487,0.6351259745284222,0.056147940831504185
Indonesia,IDN,4,0.026218167279131566,0.6351259745284222,0.056147940831504185
Indonesia,IDN,5,0.02870742817095156,0.6351259745284222,0.056147940831504185
Indonesia,IDN,6,0.03127740182856828,0.6351259745284222,0.056147940831504185
Indonesia,IDN,7,0.03391935306576237,0.6351259745284222,0.056147940831504185
Indonesia,IDN,8,0.036618907805330246,0.6351259745284222,0.056147940831504185
Indonesia,IDN,9,0.039354447183268866,0.6351259745284222,0.056147940831504185
Indonesia,IDN,10,0.04211585997779269,0.6351259745284222,0.056147940831504185
Indonesia,IDN,11,0.044897910779482665,0.6351259745284222,0.056147940831504185
Indonesia,IDN,12,0.047696833226395376,0.6351259745284222,0.056147940831504185
Indonesia,IDN,13,0.05051064104011075,0.6351259745284222,0.056147940831504185
Indonesia,IDN,14,0.05332950664236788,0.6351259745284222,0.056147940831504185
Indonesia,IDN,15,0.056147940831504185,0.6351259745284222,0.056147940831504185
Philippines,PHL,0,0.017338245509149176,1.0032636823928969,0.0882752277739176
Philippines,PHL,1,0.019928290359691698,1.0032636823928969,0.0882752277739176
Philippines,PHL,2,0.022715730648430296,1.0032636823928969,0.0882752277739176
Philippines,PHL,3,0.025710737557476326,1.0032636823928969,0.0882752277739176
Philippines,PHL,4,0.028916063811103808,1.0032636823928969,0.0882752277739176
Philippines,PHL,5,0.032344203328020314,1.0032636823928969,0.0882752277739176
Philippines,PHL,6,0.035987754084500424,1.0032636823928969,0.0882752277739176
Philippines,PHL,7,0.039828859355172934,1.0032636823928969,0.0882752277739176
Philippines,PHL,8,0.04383555685678486,1.0032636823928969,0.0882752277739176
Philippines,PHL,9,0.047984586712409266,1.0032636823928969,0.0882752277739176
Philippines,PHL,10,0.05225844111855616,1.0032636823928969,0.0882752277739176
Philippines,PHL,11,0.05663639882934724,1.0032636823928969,0.0882752277739176
Philippines,PHL,12,0.061081991845396255,1.0032636823928969,0.0882752277739176
Philippines,PHL,13,0.0655606151878551,1.0032636823928969,0.0882752277739176
Philippines,PHL,14,0.07006399857053892,1.0032636823928969,0.0882752277739176
Philippines,PHL,15,0.07459115647906735,1.0032636823928969,0.0882752277739176
Philippines,PHL,16,0.07914113220260573,1.0032636823928969,0.0882752277739176
Philippines,PHL,17,0.08370469701894141,1.0032636823928969,0.0882752277739176
Philippines,PHL,18,0.0882752277739176,1.0032636823928969,0.0882752277739176
Brazil,BRA,0,0.018398547329320565,1.5467657979318623,0.40064885534748806
Brazil,BRA,1,0.023642898533682226,1.5467657979318623,0.40064885534748806
Brazil,BRA,2,0.0440836413276775,1.5467657979318623,0.40064885534748806
Brazil,BRA,3,0.04807099565447474,1.5467657979318623,0.40064885534748806
Brazil,BRA,4,0.05100022652290947,1.5467657979318623,0.40064885534748806
Brazil,BRA,5,0.06645111009582007,1.5467657979318623,0.40064885534748806
Brazil,BRA,6,0.08520386315768094,1.5467657979318623,0.40064885534748806
Brazil,BRA,7,0.0690289339489568,1.5467657979318623,0.40064885534748806
Brazil,BRA,8,0.09487496981986748,1.5467657979318623,0.40064885534748806
Brazil,BRA,9,0.11595599285621964,1.5467657979318623,0.40064885534748806
Brazil,BRA,10,0.11169468256005097,1.5467657979318623,0.40064885534748806
Brazil,BRA,11,0.19916224154591575,1.5467657979318623,0.40064885534748806
Brazil,BRA,12,0.18722751804775276,1.5467657979318623,0.40064885534748806
Brazil,BRA,13,0.40064885534748806,1.5467657979318623,0.40064885534748806
China,CHN,0,2.1065876919021327e-4,2.3852433709333467,0.002424207413225232
China,CHN,1,0.004146913954561628,2.3852433709333467,0.002424207413225232
China,CHN,2,0.008098189457797835,2.3852433709333467,0.002424207413225232
China,CHN,3,0.012075981344035406,2.3852433709333467,0.002424207413225232
China,CHN,4,0.016089383097666863,2.3852433709333467,0.002424207413225232
China,CHN,5,0.020142974778732062,2.3852433709333467,0.002424207413225232
China,CHN,6,0.024238842143766023,2.3852433709333467,0.002424207413225232
China,CHN,7,0.028376672294759996,2.3852433709333467,0.002424207413225232
China,CHN,8,0.0325605790450523,2.3852433709333467,0.002424207413225232
China,CHN,9,0.03677037532695966,2.3852433709333467,0.002424207413225232
China,CHN,10,0.040976681397961366,2.3852433709333467,0.002424207413225232
China,CHN,11,0.04513962742133542,2.3852433709333467,0.002424207413225232
China,CHN,12,0.04921780589747428,2.3852433709333467,0.002424207413225232
China,CHN,13,0.05319083901260527,2.3852433709333467,0.002424207413225232
China,CHN,14,0.0570420664463584,2.3852433709333467,0.002424207413225232
China,CHN,15,0.06074674608198829,2.3852433709333467,0.002424207413225232
China,CHN,16,0.06427248592419814,2.3852433709333467,0.002424207413225232
China,CHN,17,0.06757459519479647,2.3852433709333467,0.002424207413225232
China,CHN,18,0.07060381826826032,2.3852433709333467,0.002424207413225232
China,CHN,19,0.07330494032514698,2.3852433709333467,0.002424207413225232
