state,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday,total_deaths
OR,0,0.3368083113473346,28.157499690386814,0.8608508715554627,118
OR,1,0.3506854844459781,28.157499690386814,0.8608508715554627,118
OR,2,0.3696231795880072,28.157499690386814,0.8608508715554627,118
OR,3,0.39183458077683503,28.157499690386814,0.8608508715554627,118
OR,4,0.4192715033453446,28.157499690386814,0.8608508715554627,118
OR,5,0.4544147305697608,28.157499690386814,0.8608508715554627,118
OR,6,0.4967729326443387,28.157499690386814,0.8608508715554627,118
OR,7,0.5448845288048372,28.157499690386814,0.8608508715554627,118
OR,8,0.5975489441738309,28.157499690386814,0.8608508715554627,118
OR,9,0.656609309111136,28.157499690386814,0.8608508715554627,118
OR,10,0.7182959202956374,28.157499690386814,0.8608508715554627,118
OR,11,0.7723508591519935,28.157499690386814,0.8608508715554627,118
OR,12,0.8089389792362089,28.157499690386814,0.8608508715554627,118
OR,13,0.8228167991901245,28.157499690386814,0.8608508715554627,118
OR,14,0.8233598269962148,28.157499690386814,0.8608508715554627,118
OR,15,0.8165159448533484,28.157499690386814,0.8608508715554627,118
OR,16,0.8077014138256027,28.157499690386814,0.8608508715554627,118
OR,17,0.803179641468977,28.157499690386814,0.8608508715554627,118
OR,18,0.7991667797960903,28.157499690386814,0.8608508715554627,118
OR,19,0.7880807916493187,28.157499690386814,0.8608508715554627,118
OR,20,0.760483053201351,28.157499690386814,0.8608508715554627,118
OR,21,0.717927773975235,28.157499690386814,0.8608508715554627,118
OR,22,0.6725318984920178,28.157499690386814,0.8608508715554627,118
OR,23,0.6337069040082612,28.157499690386814,0.8608508715554627,118
OR,24,0.6077829537785273,28.157499690386814,0.8608508715554627,118
OR,25,0.5944182573967911,28.157499690386814,0.8608508715554627,118
OR,26,0.5917050804878834,28.157499690386814,0.8608508715554627,118
OR,27,0.5921615857018183,28.157499690386814,0.8608508715554627,118
OR,28,0.5952649725210799,28.157499690386814,0.8608508715554627,118
OR,29,0.6009689503764762,28.157499690386814,0.8608508715554627,118
OR,30,0.609034622008454,28.157499690386814,0.8608508715554627,118
OR,31,0.6195360678103193,28.157499690386814,0.8608508715554627,118
