state,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday,total_deaths
OR,0,0.3369147134621787,30.30510559897564,0.568470722248438,127
OR,1,0.3525422506950845,30.30510559897564,0.568470722248438,127
OR,2,0.3728196091847061,30.30510559897564,0.568470722248438,127
OR,3,0.3962982709974142,30.30510559897564,0.568470722248438,127
OR,4,0.42471268084298314,30.30510559897564,0.568470722248438,127
OR,5,0.46016738915218686,30.30510559897564,0.568470722248438,127
OR,6,0.5021912943629482,30.30510559897564,0.568470722248438,127
OR,7,0.5494368765189265,30.30510559897564,0.568470722248438,127
OR,8,0.6006687798399114,30.30510559897564,0.568470722248438,127
OR,9,0.6571133506086322,30.30510559897564,0.568470722248438,127
OR,10,0.7144516550164345,30.30510559897564,0.568470722248438,127
OR,11,0.7653900263779028,30.30510559897564,0.568470722248438,127
OR,12,0.8016390821434155,30.30510559897564,0.568470722248438,127
OR,13,0.8168067996610774,30.30510559897564,0.568470722248438,127
OR,14,0.8195055026431042,30.30510559897564,0.568470722248438,127
OR,15,0.81452393466028294,30.30510559897564,0.568470722248438,127
OR,16,0.806976897495387,30.30510559897564,0.568470722248438,127
OR,17,0.8013008202308417,30.30510559897564,0.568470722248438,127
OR,18,0.795794819509742,30.30510559897564,0.568470722248438,127
OR,19,0.7832051073782853,30.30510559897564,0.568470722248438,127
OR,20,0.7554959925982386,30.30510559897564,0.568470722248438,127
OR,21,0.7166211250690073,30.30510559897564,0.568470722248438,127
OR,22,0.6744733677426136,30.30510559897564,0.568470722248438,127
OR,23,0.6387317984006367,30.30510559897564,0.568470722248438,127
OR,24,0.6142365843668642,30.30510559897564,0.568470722248438,127
OR,25,0.6015418905774538,30.30510559897564,0.568470722248438,127
OR,26,0.5989359635476573,30.30510559897564,0.568470722248438,127
OR,27,0.6003736156211059,30.30510559897564,0.568470722248438,127
OR,28,0.6049538745163222,30.30510559897564,0.568470722248438,127
OR,29,0.6132926460061123,30.30510559897564,0.568470722248438,127
OR,30,0.6247795851877262,30.30510559897564,0.568470722248438,127
OR,31,0.6381447831319982,30.30510559897564,0.568470722248438,127
OR,32,0.6485922573957938,30.30510559897564,0.568470722248438,127
OR,33,0.6469259809335395,30.30510559897564,0.568470722248438,127
OR,34,0.6388083853727891,30.30510559897564,0.568470722248438,127
OR,35,0.629212257834465,30.30510559897564,0.568470722248438,127
OR,36,0.6225383582463387,30.30510559897564,0.568470722248438,127
OR,37,0.6247554374193347,30.30510559897564,0.568470722248438,127
OR,38,0.635225573320616,30.30510559897564,0.568470722248438,127
OR,39,0.6457348930593149,30.30510559897564,0.568470722248438,127
OR,40,0.648655908429566,30.30510559897564,0.568470722248438,127
OR,41,0.638661970495094,30.30510559897564,0.568470722248438,127
OR,42,0.6181262139709549,30.30510559897564,0.568470722248438,127
OR,43,0.5934149110800588,30.30510559897564,0.568470722248438,127
OR,44,0.568470722248438,30.30510559897564,0.568470722248438,127
TN,0,0.5845218371692364,36.77985704600141,0.5644645725403611,249
TN,1,0.6931019439290388,36.77985704600141,0.5644645725403611,249
TN,2,0.7955024314773106,36.77985704600141,0.5644645725403611,249
TN,3,0.8921699161898743,36.77985704600141,0.5644645725403611,249
TN,4,0.9829110703193202,36.77985704600141,0.5644645725403611,249
TN,5,1.0673627897663325,36.77985704600141,0.5644645725403611,249
TN,6,1.1438707292919548,36.77985704600141,0.5644645725403611,249
TN,7,1.2002212962329912,36.77985704600141,0.5644645725403611,249
TN,8,1.224870173261082,36.77985704600141,0.5644645725403611,249
TN,9,1.220102187359728,36.77985704600141,0.5644645725403611,249
TN,10,1.1921466866991461,36.77985704600141,0.5644645725403611,249
TN,11,1.148144404793281,36.77985704600141,0.5644645725403611,249
TN,12,1.1022789352661932,36.77985704600141,0.5644645725403611,249
TN,13,1.0673946941138976,36.77985704600141,0.5644645725403611,249
TN,14,1.041235426533882,36.77985704600141,0.5644645725403611,249
TN,15,1.0083562294189958,36.77985704600141,0.5644645725403611,249
TN,16,0.9545245531718932,36.77985704600141,0.5644645725403611,249
TN,17,0.8851158727936038,36.77985704600141,0.5644645725403611,249
TN,18,0.8119388937546748,36.77985704600141,0.5644645725403611,249
TN,19,0.7500421619855293,36.77985704600141,0.5644645725403611,249
TN,20,0.7050805080959781,36.77985704600141,0.5644645725403611,249
TN,21,0.6765685027873446,36.77985704600141,0.5644645725403611,249
TN,22,0.6594614570018135,36.77985704600141,0.5644645725403611,249
TN,23,0.6477467004015941,36.77985704600141,0.5644645725403611,249
TN,24,0.6376940763109357,36.77985704600141,0.5644645725403611,249
TN,25,0.6336672502842343,36.77985704600141,0.5644645725403611,249
TN,26,0.6377511488284615,36.77985704600141,0.5644645725403611,249
TN,27,0.6476079117708817,36.77985704600141,0.5644645725403611,249
TN,28,0.661254403235716,36.77985704600141,0.5644645725403611,249
TN,29,0.6802119816400956,36.77985704600141,0.5644645725403611,249
TN,30,0.7015946657182093,36.77985704600141,0.5644645725403611,249
TN,31,0.7219642628579093,36.77985704600141,0.5644645725403611,249
TN,32,0.7404959395513089,36.77985704600141,0.5644645725403611,249
TN,33,0.7567066087648275,36.77985704600141,0.5644645725403611,249
TN,34,0.7690535801298324,36.77985704600141,0.5644645725403611,249
TN,35,0.7741329066734352,36.77985704600141,0.5644645725403611,249
TN,36,0.7625585366960608,36.77985704600141,0.5644645725403611,249
TN,37,0.731669475771443,36.77985704600141,0.5644645725403611,249
TN,38,0.6850595531062581,36.77985704600141,0.5644645725403611,249
TN,39,0.6393608830391915,36.77985704600141,0.5644645725403611,249
TN,40,0.6027979152940344,36.77985704600141,0.5644645725403611,249
TN,41,0.5792872913972585,36.77985704600141,0.5644645725403611,249
TN,42,0.5644645725403611,36.77985704600141,0.5644645725403611,249
TX,0,0.10151200293200165,38.2902214125956,0.9970509425166021,1099
TX,1,0.12684913623991792,38.2902214125956,0.9970509425166021,1099
TX,2,0.1558226191558022,38.2902214125956,0.9970509425166021,1099
TX,3,0.18951825544902737,38.2902214125956,0.9970509425166021,1099
TX,4,0.22908717384379307,38.2902214125956,0.9970509425166021,1099
TX,5,0.27555958328895847,38.2902214125956,0.9970509425166021,1099
TX,6,0.32899777749312314,38.2902214125956,0.9970509425166021,1099
TX,7,0.3862711059171401,38.2902214125956,0.9970509425166021,1099
TX,8,0.4431455342338513,38.2902214125956,0.9970509425166021,1099
TX,9,0.49723926457113177,38.2902214125956,0.9970509425166021,1099
TX,10,0.5472016194908988,38.2902214125956,0.9970509425166021,1099
TX,11,0.593637582703207,38.2902214125956,0.9970509425166021,1099
TX,12,0.6379382051229885,38.2902214125956,0.9970509425166021,1099
TX,13,0.6830632062635682,38.2902214125956,0.9970509425166021,1099
TX,14,0.7289409620909745,38.2902214125956,0.9970509425166021,1099
TX,15,0.7743934671953927,38.2902214125956,0.9970509425166021,1099
TX,16,0.8175713930275317,38.2902214125956,0.9970509425166021,1099
TX,17,0.857306263540967,38.2902214125956,0.9970509425166021,1099
TX,18,0.8944513995065586,38.2902214125956,0.9970509425166021,1099
TX,19,0.9292774732083476,38.2902214125956,0.9970509425166021,1099
TX,20,0.960099904313254,38.2902214125956,0.9970509425166021,1099
TX,21,0.9792056923027787,38.2902214125956,0.9970509425166021,1099
TX,22,0.9812604893837004,38.2902214125956,0.9970509425166021,1099
TX,23,0.9679578706630961,38.2902214125956,0.9970509425166021,1099
TX,24,0.9449190441942155,38.2902214125956,0.9970509425166021,1099
TX,25,0.9186737747610534,38.2902214125956,0.9970509425166021,1099
TX,26,0.8965588526836643,38.2902214125956,0.9970509425166021,1099
TX,27,0.8839021876016605,38.2902214125956,0.9970509425166021,1099
TX,28,0.8819182310133301,38.2902214125956,0.9970509425166021,1099
TX,29,0.8906990035286987,38.2902214125956,0.9970509425166021,1099
TX,30,0.9089753456394887,38.2902214125956,0.9970509425166021,1099
TX,31,0.9333335700452496,38.2902214125956,0.9970509425166021,1099
TX,32,0.9623310767239012,38.2902214125956,0.9970509425166021,1099
TX,33,0.9956609526862543,38.2902214125956,0.9970509425166021,1099
TX,34,1.0316378775472732,38.2902214125956,0.9970509425166021,1099
TX,35,1.0624025260469445,38.2902214125956,0.9970509425166021,1099
TX,36,1.0789934332738649,38.2902214125956,0.9970509425166021,1099
