country,iso3c,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
India,IND,0,0.0012693617415265395,0.13159671720544452,0.01688588786518576
India,IND,1,0.001651854696225789,0.13159671720544452,0.01688588786518576
India,IND,2,0.0021066080130673712,0.13159671720544452,0.01688588786518576
India,IND,3,0.002638981130008478,0.13159671720544452,0.01688588786518576
India,IND,4,0.0032546843421799605,0.13159671720544452,0.01688588786518576
India,IND,5,0.003962829069194954,0.13159671720544452,0.01688588786518576
India,IND,6,0.0047674544887884515,0.13159671720544452,0.01688588786518576
India,IND,7,0.0056701605601232035,0.13159671720544452,0.01688588786518576
India,IND,8,0.006667158336828829,0.13159671720544452,0.01688588786518576
India,IND,9,0.007746001436991639,0.13159671720544452,0.01688588786518576
India,IND,10,0.008894588118043303,0.13159671720544452,0.01688588786518576
India,IND,11,0.010111276486434504,0.13159671720544452,0.01688588786518576
India,IND,12,0.011397359521434107,0.13159671720544452,0.01688588786518576
India,IND,13,0.012737437551760947,0.13159671720544452,0.01688588786518576
India,IND,14,0.014110529766237166,0.13159671720544452,0.01688588786518576
India,IND,15,0.015495373942481468,0.13159671720544452,0.01688588786518576
India,IND,16,0.01688588786518576,0.13159671720544452,0.01688588786518576
Indonesia,IDN,0,0.017350106532672632,0.8966484346283607,0.0533812723635895
Indonesia,IDN,1,0.01952878141488757,0.8966484346283607,0.0533812723635895
Indonesia,IDN,2,0.021726356742712224,0.8966484346283607,0.0533812723635895
Indonesia,IDN,3,0.023932385357232144,0.8966484346283607,0.0533812723635895
Indonesia,IDN,4,0.02613971409731305,0.8966484346283607,0.0533812723635895
Indonesia,IDN,5,0.028343294766047963,0.8966484346283607,0.0533812723635895
Indonesia,IDN,6,0.030541355829501363,0.8966484346283607,0.0533812723635895
Indonesia,IDN,7,0.03271611641917901,0.8966484346283607,0.0533812723635895
Indonesia,IDN,8,0.0348289103561191,0.8966484346283607,0.0533812723635895
Indonesia,IDN,9,0.03684037309545777,0.8966484346283607,0.0533812723635895
Indonesia,IDN,10,0.03872869853622118,0.8966484346283607,0.0533812723635895
Indonesia,IDN,11,0.040486906183719584,0.8966484346283607,0.0533812723635895
Indonesia,IDN,12,0.04211337728895355,0.8966484346283607,0.0533812723635895
Indonesia,IDN,13,0.043614980670982684,0.8966484346283607,0.0533812723635895
Indonesia,IDN,14,0.04499385321699553,0.8966484346283607,0.0533812723635895
Indonesia,IDN,15,0.04625768688683958,0.8966484346283607,0.0533812723635895
Indonesia,IDN,16,0.047444223194663314,0.8966484346283607,0.0533812723635895
Indonesia,IDN,17,0.04859802582617459,0.8966484346283607,0.0533812723635895
Indonesia,IDN,18,0.0497536383444056,0.8966484346283607,0.0533812723635895
Indonesia,IDN,19,0.0509373296799607,0.8966484346283607,0.0533812723635895
Indonesia,IDN,20,0.05215069979531259,0.8966484346283607,0.0533812723635895
Indonesia,IDN,21,0.0533812723635895,0.8966484346283607,0.0533812723635895
