state,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday,total_deaths
NC,0,0.3225081808238471,15.505189904869399,3.240764513682265,161
NC,1,0.4366723606637984,15.505189904869399,3.240764513682265,161
NC,2,0.5966580670124944,15.505189904869399,3.240764513682265,161
NC,3,0.8176361040764725,15.505189904869399,3.240764513682265,161
NC,4,1.109348103844975,15.505189904869399,3.240764513682265,161
NC,5,1.4704867027850141,15.505189904869399,3.240764513682265,161
NC,6,1.8821721585663274,15.505189904869399,3.240764513682265,161
NC,7,2.328136797403297,15.505189904869399,3.240764513682265,161
NC,8,2.787234482167921,15.505189904869399,3.240764513682265,161
NC,9,3.240764513682265,15.505189904869399,3.240764513682265,161
TX,0,0.1430824366860449,28.465069057407288,4.922713991367522,817
TX,1,0.16957831779106028,28.465069057407288,4.922713991367522,817
TX,2,0.2013389161743489,28.465069057407288,4.922713991367522,817
TX,3,0.2551017906402369,28.465069057407288,4.922713991367522,817
TX,4,0.3358295999835747,28.465069057407288,4.922713991367522,817
TX,5,0.4551156638124221,28.465069057407288,4.922713991367522,817
TX,6,0.6095503634677036,28.465069057407288,4.922713991367522,817
TX,7,0.7733436751709489,28.465069057407288,4.922713991367522,817
TX,8,0.9296939485053048,28.465069057407288,4.922713991367522,817
TX,9,1.0823854186630033,28.465069057407288,4.922713991367522,817
TX,10,1.2606751330325017,28.465069057407288,4.922713991367522,817
TX,11,1.544213254699341,28.465069057407288,4.922713991367522,817
TX,12,1.9660866663580194,28.465069057407288,4.922713991367522,817
TX,13,2.488432435352593,28.465069057407288,4.922713991367522,817
TX,14,3.081292741313307,28.465069057407288,4.922713991367522,817
TX,15,3.7015964182892582,28.465069057407288,4.922713991367522,817
TX,16,4.324585675672519,28.465069057407288,4.922713991367522,817
TX,17,4.922713991367522,28.465069057407288,4.922713991367522,817
MN,0,0.7306056908255912,33.326329457677254,5.453353166899869,187
MN,1,1.04332845087401,33.326329457677254,5.453353166899869,187
MN,2,1.4165278131942918,33.326329457677254,5.453353166899869,187
MN,3,1.8372730545378728,33.326329457677254,5.453353166899869,187
MN,4,2.30015630267117,33.326329457677254,5.453353166899869,187
MN,5,2.7970718394296776,33.326329457677254,5.453353166899869,187
MN,6,3.313410667543113,33.326329457677254,5.453353166899869,187
MN,7,3.8437657095991575,33.326329457677254,5.453353166899869,187
MN,8,4.3811575419066076,33.326329457677254,5.453353166899869,187
MN,9,4.919979055137904,33.326329457677254,5.453353166899869,187
MN,10,5.453353166899869,33.326329457677254,5.453353166899869,187
IA,0,1.3761136850696338,37.07054016846501,7.950952489139921,117
IA,1,1.8004021992351593,37.07054016846501,7.950952489139921,117
IA,2,2.251148152761414,37.07054016846501,7.950952489139921,117
IA,3,2.7207446353242446,37.07054016846501,7.950952489139921,117
IA,4,3.2174519311364174,37.07054016846501,7.950952489139921,117
IA,5,3.872402675115351,37.07054016846501,7.950952489139921,117
IA,6,4.9490980045114625,37.07054016846501,7.950952489139921,117
IA,7,6.420034044456706,37.07054016846501,7.950952489139921,117
IA,8,7.950952489139921,37.07054016846501,7.950952489139921,117
AR,0,1.6590213433093803,37.82568662745846,5.308868298590719,114
AR,1,1.9908256119715928,37.82568662745846,5.308868298590719,114
AR,2,2.3226298806333485,37.82568662745846,5.308868298590719,114
AR,3,2.6544341492953842,37.82568662745846,5.308868298590719,114
AR,4,3.318042686619241,37.82568662745846,5.308868298590719,114
AR,5,3.981651223942743,37.82568662745846,5.308868298590719,114
AR,6,3.9816512239432407,37.82568662745846,5.308868298590719,114
AR,7,4.645259761266794,37.82568662745846,5.308868298590719,114
AR,8,5.308868298590556,37.82568662745846,5.308868298590719,114
AR,9,5.308868298590719,37.82568662745846,5.308868298590719,114
MO,0,0.5363269292619399,38.84793351845408,6.395368040274909,238
MO,1,0.734439769111305,38.84793351845408,6.395368040274909,238
MO,2,1.049880359946435,38.84793351845408,6.395368040274909,238
MO,3,1.2675646965709342,38.84793351845408,6.395368040274909,238
MO,4,1.4024944793427803,38.84793351845408,6.395368040274909,238
MO,5,1.5573813309700717,38.84793351845408,6.395368040274909,238
MO,6,1.7578702481474464,38.84793351845408,6.395368040274909,238
MO,7,2.0515282970375828,38.84793351845408,6.395368040274909,238
MO,8,2.38533116958132,38.84793351845408,6.395368040274909,238
MO,9,2.7221745187416135,38.84793351845408,6.395368040274909,238
MO,10,2.9925519025564866,38.84793351845408,6.395368040274909,238
MO,11,3.372332581852967,38.84793351845408,6.395368040274909,238
MO,12,4.144308642195918,38.84793351845408,6.395368040274909,238
MO,13,5.253146262240233,38.84793351845408,6.395368040274909,238
MO,14,6.395368040274909,38.84793351845408,6.395368040274909,238
TN,0,0.5239317046748792,45.79018347092545,8.514049039301645,310
TN,1,0.7879590890236725,45.79018347092545,8.514049039301645,310
TN,2,1.1455170442909046,45.79018347092545,8.514049039301645,310
TN,3,1.6153779218379054,45.79018347092545,8.514049039301645,310
TN,4,2.2051148231834854,45.79018347092545,8.514049039301645,310
TN,5,2.901150282177986,45.79018347092545,8.514049039301645,310
TN,6,3.6808769990811263,45.79018347092545,8.514049039301645,310
TN,7,4.533230727270379,45.79018347092545,8.514049039301645,310
TN,8,5.448211247169382,45.79018347092545,8.514049039301645,310
TN,9,6.420652891375218,45.79018347092545,8.514049039301645,310
TN,10,7.446807947721487,45.79018347092545,8.514049039301645,310
TN,11,8.514049039301645,45.79018347092545,8.514049039301645,310
VA,0,0.27066514566629085,50.60060333294786,6.334928590013738,431
VA,1,0.40643148226156317,50.60060333294786,6.334928590013738,431
VA,2,0.6207992215474439,50.60060333294786,6.334928590013738,431
VA,3,0.8471024131960724,50.60060333294786,6.334928590013738,431
VA,4,1.1115058434345009,50.60060333294786,6.334928590013738,431
VA,5,1.4138091948112466,50.60060333294786,6.334928590013738,431
VA,6,1.7055638091858227,50.60060333294786,6.334928590013738,431
VA,7,2.059543008090473,50.60060333294786,6.334928590013738,431
VA,8,2.4760919368267316,50.60060333294786,6.334928590013738,431
VA,9,2.879141618575634,50.60060333294786,6.334928590013738,431
VA,10,3.3451566841098037,50.60060333294786,6.334928590013738,431
VA,11,4.007131373478557,50.60060333294786,6.334928590013738,431
VA,12,4.757708584513549,50.60060333294786,6.334928590013738,431
VA,13,5.423742086088623,50.60060333294786,6.334928590013738,431
VA,14,5.899267097123618,50.60060333294786,6.334928590013738,431
VA,15,6.139372115054502,50.60060333294786,6.334928590013738,431
VA,16,6.334928590013738,50.60060333294786,6.334928590013738,431
AL,0,0.7644542164724891,53.39748123467252,10.199648175140803,261
AL,1,1.341725000334843,53.39748123467252,10.199648175140803,261
AL,2,2.8751976345955166,53.39748123467252,10.199648175140803,261
AL,3,5.018469068787939,53.39748123467252,10.199648175140803,261
AL,4,6.473910504020323,53.39748123467252,10.199648175140803,261
AL,5,7.436626843972949,53.39748123467252,10.199648175140803,261
AL,6,8.546744566267657,53.39748123467252,10.199648175140803,261
AL,7,9.344666938055717,53.39748123467252,10.199648175140803,261
AL,8,10.199648175140803,53.39748123467252,10.199648175140803,261
AZ,0,0.632286680263,55.21744938330754,9.305678230168274,396
AZ,1,0.896873012367975,55.21744938330754,9.305678230168274,396
AZ,2,1.2073828543225344,55.21744938330754,9.305678230168274,396
AZ,3,1.5567928875211283,55.21744938330754,9.305678230168274,396
AZ,4,1.934784716883184,55.21744938330754,9.305678230168274,396
AZ,5,2.351835272930835,55.21744938330754,9.305678230168274,396
AZ,6,2.8356343251896123,55.21744938330754,9.305678230168274,396
AZ,7,3.417387944467223,55.21744938330754,9.305678230168274,396
AZ,8,4.123723883968884,55.21744938330754,9.305678230168274,396
AZ,9,4.973435328019764,55.21744938330754,9.305678230168274,396
AZ,10,5.968106354111497,55.21744938330754,9.305678230168274,396
AZ,11,7.063923733394979,55.21744938330754,9.305678230168274,396
AZ,12,8.191695609510788,55.21744938330754,9.305678230168274,396
AZ,13,9.305678230168274,55.21744938330754,9.305678230168274,396
KS,0,0.6710052586877382,55.297861415316135,8.559457894623009,161
KS,1,0.696956381242451,55.297861415316135,8.559457894623009,161
KS,2,0.766527734053684,55.297861415316135,8.559457894623009,161
KS,3,0.924131304848447,55.297861415316135,8.559457894623009,161
KS,4,1.0976830894389573,55.297861415316135,8.559457894623009,161
KS,5,1.3610101554720775,55.297861415316135,8.559457894623009,161
KS,6,1.7091748327863154,55.297861415316135,8.559457894623009,161
KS,7,2.1332795695132893,55.297861415316135,8.559457894623009,161
KS,8,2.610359752778907,55.297861415316135,8.559457894623009,161
KS,9,3.041572569297566,55.297861415316135,8.559457894623009,161
KS,10,3.6038774416756514,55.297861415316135,8.559457894623009,161
KS,11,4.561524111378168,55.297861415316135,8.559457894623009,161
KS,12,5.799786257823332,55.297861415316135,8.559457894623009,161
KS,13,6.933894285615573,55.297861415316135,8.559457894623009,161
KS,14,7.756257556864697,55.297861415316135,8.559457894623009,161
KS,15,8.559457894623009,55.297861415316135,8.559457894623009,161
KY,0,0.6111070579910235,57.73876208989254,10.069092548332021,258
KY,1,0.7275340530356638,57.73876208989254,10.069092548332021,258
KY,2,0.8236588709033078,57.73876208989254,10.069092548332021,258
KY,3,0.8842891316499312,57.73876208989254,10.069092548332021,258
KY,4,1.0212531155249058,57.73876208989254,10.069092548332021,258
KY,5,1.340655165461356,57.73876208989254,10.069092548332021,258
KY,6,1.6895509050036184,57.73876208989254,10.069092548332021,258
KY,7,1.906151043638131,57.73876208989254,10.069092548332021,258
KY,8,2.099102659644681,57.73876208989254,10.069092548332021,258
KY,9,2.6131138112603516,57.73876208989254,10.069092548332021,258
KY,10,3.5909199038973094,57.73876208989254,10.069092548332021,258
KY,11,4.923615009040366,57.73876208989254,10.069092548332021,258
KY,12,6.637766850608564,57.73876208989254,10.069092548332021,258
KY,13,8.085591095227361,57.73876208989254,10.069092548332021,258
KY,14,9.118641433011927,57.73876208989254,10.069092548332021,258
KY,15,10.069092548332021,57.73876208989254,10.069092548332021,258
OR,0,0.8299007377663091,60.37158831921919,6.47925203851362,253
OR,1,1.0310646046365328,60.37158831921919,6.47925203851362,253
OR,2,1.3292256995529188,60.37158831921919,6.47925203851362,253
