country,iso3c,deaths,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
Nigeria,NGA,3,0,0.004233805028559957,0.7657955283054875,0.051213180919081794
Nigeria,NGA,0,1,0.004668499822187185,0.7657955283054875,0.051213180919081794
Nigeria,NGA,0,2,0.00517357917260697,0.7657955283054875,0.051213180919081794
Nigeria,NGA,1,3,0.005768195042121022,0.7657955283054875,0.051213180919081794
Nigeria,NGA,1,4,0.006453319545404559,0.7657955283054875,0.051213180919081794
Nigeria,NGA,1,5,0.007223087498225551,0.7657955283054875,0.051213180919081794
Nigeria,NGA,4,6,0.008064774193387844,0.7657955283054875,0.051213180919081794
Nigeria,NGA,2,7,0.008971076137538265,0.7657955283054875,0.051213180919081794
Nigeria,NGA,2,8,0.009963234215659866,0.7657955283054875,0.051213180919081794
Nigeria,NGA,1,9,0.011072702783867482,0.7657955283054875,0.051213180919081794
Nigeria,NGA,0,10,0.012333175438099465,0.7657955283054875,0.051213180919081794
Nigeria,NGA,6,11,0.013741142085371043,0.7657955283054875,0.051213180919081794
Nigeria,NGA,3,12,0.015289361686871393,0.7657955283054875,0.051213180919081794
Nigeria,NGA,1,13,0.016995950485956084,0.7657955283054875,0.051213180919081794
Nigeria,NGA,3,14,0.018878220275207035,0.7657955283054875,0.051213180919081794
Nigeria,NGA,5,15,0.020924749103232755,0.7657955283054875,0.051213180919081794
Nigeria,NGA,0,16,0.02311633661247535,0.7657955283054875,0.051213180919081794
Nigeria,NGA,4,17,0.02541952669351909,0.7657955283054875,0.051213180919081794
Nigeria,NGA,7,18,0.02774447486436745,0.7657955283054875,0.051213180919081794
Nigeria,NGA,7,19,0.029985111766422542,0.7657955283054875,0.051213180919081794
Nigeria,NGA,10,20,0.03204327906863481,0.7657955283054875,0.051213180919081794
Nigeria,NGA,17,21,0.03388437930199317,0.7657955283054875,0.051213180919081794
Nigeria,NGA,2,22,0.03552077362546502,0.7657955283054875,0.051213180919081794
Nigeria,NGA,6,23,0.037086969064437265,0.7657955283054875,0.051213180919081794
Nigeria,NGA,5,24,0.03873230167409049,0.7657955283054875,0.051213180919081794
Nigeria,NGA,5,25,0.04053273707838641,0.7657955283054875,0.051213180919081794
Nigeria,NGA,4,26,0.04250637072857733,0.7657955283054875,0.051213180919081794
Nigeria,NGA,10,27,0.04464178627569555,0.7657955283054875,0.051213180919081794
Nigeria,NGA,11,28,0.04685168290579143,0.7657955283054875,0.051213180919081794
Nigeria,NGA,15,29,0.04904770734178813,0.7657955283054875,0.051213180919081794
Nigeria,NGA,7,30,0.051213180919081794,0.7657955283054875,0.051213180919081794
Bangladesh,BGD,3,0,0.015234881024898596,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,5,1,0.018049670675278125,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,3,2,0.021016398671950265,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,1,3,0.024136805000921944,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,6,4,0.02738675203769753,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,3,5,0.030728037971720894,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,4,6,0.03410412269138651,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,5,7,0.037444168540166814,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,7,8,0.04063550330152618,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,4,9,0.04354381106379596,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,10,10,0.04602637795495177,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,15,11,0.04791882898702013,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,9,12,0.049088050731277186,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,7,13,0.04954763711194727,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,10,14,0.04934417956895864,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,9,15,0.04852081118658609,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,10,16,0.04716202146448671,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,7,17,0.04537472307483282,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,4,18,0.04331048564194254,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,9,19,0.04111924083437601,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,5,20,0.038907533903956806,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,7,21,0.03680039734247952,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,3,22,0.03492577436810718,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,8,23,0.03339196167071186,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,5,24,0.03230769873670437,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,2,25,0.03179758599667241,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,5,26,0.03196935122873608,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,2,27,0.03290959192341464,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,5,28,0.03464261150190289,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,1,29,0.03717025018238209,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,3,30,0.040440451247640945,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,13,31,0.04428891552413423,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,7,32,0.04853610041302551,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,8,33,0.05304684238496388,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,14,34,0.05770324066082718,1.4811964986324433,0.062412066392921704
Bangladesh,BGD,11,35,0.062412066392921704,1.4811964986324433,0.062412066392921704
India,IND,3,0,0.0011349140945707227,1.695971175670167,0.08159506895086417
India,IND,0,1,0.0015098836522990861,1.695971175670167,0.08159506895086417
India,IND,2,2,0.001968395366744137,1.695971175670167,0.08159506895086417
India,IND,8,3,0.002519933340897182,1.695971175670167,0.08159506895086417
India,IND,0,4,0.0031741560894924304,1.695971175670167,0.08159506895086417
India,IND,4,5,0.003943375938977493,1.695971175670167,0.08159506895086417
India,IND,3,6,0.004839199195643968,1.695971175670167,0.08159506895086417
India,IND,5,7,0.00586472623104274,1.695971175670167,0.08159506895086417
India,IND,3,8,0.007009575774028039,1.695971175670167,0.08159506895086417
India,IND,23,9,0.008259521489337491,1.695971175670167,0.08159506895086417
India,IND,14,10,0.009597068954854873,1.695971175670167,0.08159506895086417
India,IND,0,11,0.01100977293028225,1.695971175670167,0.08159506895086417
India,IND,14,12,0.012497837487000707,1.695971175670167,0.08159506895086417
India,IND,13,13,0.014024070890129517,1.695971175670167,0.08159506895086417
India,IND,37,14,0.01554160920708387,1.695971175670167,0.08159506895086417
India,IND,14,15,0.017008161724255993,1.695971175670167,0.08159506895086417
India,IND,28,16,0.01838201675648528,1.695971175670167,0.08159506895086417
India,IND,48,17,0.019625334661172895,1.695971175670167,0.08159506895086417
India,IND,20,18,0.02072422811042168,1.695971175670167,0.08159506895086417
India,IND,42,19,0.02167649217510897,1.695971175670167,0.08159506895086417
India,IND,43,20,0.022502134930210894,1.695971175670167,0.08159506895086417
India,IND,27,21,0.023235336674098262,1.695971175670167,0.08159506895086417
India,IND,35,22,0.02394208576097574,1.695971175670167,0.08159506895086417
India,IND,12,23,0.02468631818283505,1.695971175670167,0.08159506895086417
India,IND,43,24,0.02552262413160876,1.695971175670167,0.08159506895086417
India,IND,38,25,0.026478881933575973,1.695971175670167,0.08159506895086417
India,IND,35,26,0.027579108660888214,1.695971175670167,0.08159506895086417
India,IND,38,27,0.028858588234840544,1.695971175670167,0.08159506895086417
India,IND,33,28,0.03035197773968135,1.695971175670167,0.08159506895086417
India,IND,53,29,0.03208114686840396,1.695971175670167,0.08159506895086417
India,IND,36,30,0.034068468988967704,1.695971175670167,0.08159506895086417
India,IND,40,31,0.03633262150491589,1.695971175670167,0.08159506895086417
