country,iso3c,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
Indonesia,IDN,0,0.016954649302025213,0.5081007796227378,0.04692129912352515
Indonesia,IDN,1,0.019014484912737266,0.5081007796227378,0.04692129912352515
Indonesia,IDN,2,0.02113288672758057,0.5081007796227378,0.04692129912352515
Indonesia,IDN,3,0.023306365678864644,0.5081007796227378,0.04692129912352515
Indonesia,IDN,4,0.02553175911441738,0.5081007796227378,0.04692129912352515
Indonesia,IDN,5,0.02780883691055917,0.5081007796227378,0.04692129912352515
Indonesia,IDN,6,0.030137070773975677,0.5081007796227378,0.04692129912352515
Indonesia,IDN,7,0.03250865512616803,0.5081007796227378,0.04692129912352515
Indonesia,IDN,8,0.034906396130974876,0.5081007796227378,0.04692129912352515
Indonesia,IDN,9,0.03731438291536845,0.5081007796227378,0.04692129912352515
Indonesia,IDN,10,0.03972002157170379,0.5081007796227378,0.04692129912352515
Indonesia,IDN,11,0.04212119953558975,0.5081007796227378,0.04692129912352515
Indonesia,IDN,12,0.04452087502700098,0.5081007796227378,0.04692129912352515
Indonesia,IDN,13,0.04692129912352515,0.5081007796227378,0.04692129912352515
Brazil,BRA,0,0.021157773246029302,0.959567670939211,0.1755985193980726
Brazil,BRA,1,0.028910042035692786,0.959567670939211,0.1755985193980726
Brazil,BRA,2,0.03770189820188583,0.959567670939211,0.1755985193980726
Brazil,BRA,3,0.046728376339847943,0.959567670939211,0.1755985193980726
Brazil,BRA,4,0.05533052375887066,0.959567670939211,0.1755985193980726
Brazil,BRA,5,0.06371027883793351,0.959567670939211,0.1755985193980726
Brazil,BRA,6,0.07155495405814347,0.959567670939211,0.1755985193980726
Brazil,BRA,7,0.08079870389933047,0.959567670939211,0.1755985193980726
Brazil,BRA,8,0.09400658653147746,0.959567670939211,0.1755985193980726
Brazil,BRA,9,0.1136704919332927,0.959567670939211,0.1755985193980726
Brazil,BRA,10,0.14146462052869416,0.959567670939211,0.1755985193980726
Brazil,BRA,11,0.1755985193980726,0.959567670939211,0.1755985193980726
China,CHN,0,2.0701130675449006e-4,2.375909185556425,0.001382652088591744
China,CHN,1,0.004141347195827648,2.375909185556425,0.001382652088591744
China,CHN,2,0.008090794986086313,2.375909185556425,0.001382652088591744
China,CHN,3,0.0120669287961774,2.375909185556425,0.001382652088591744
China,CHN,4,0.01607891524153953,2.375909185556425,0.001382652088591744
China,CHN,5,0.020131397547793663,2.375909185556425,0.001382652088591744
China,CHN,6,0.024226518597136204,2.375909185556425,0.001382652088591744
China,CHN,7,0.02836402784581412,2.375909185556425,0.001382652088591744
China,CHN,8,0.03254814059013309,2.375909185556425,0.001382652088591744
China,CHN,9,0.0367586547621939,2.375909185556425,0.001382652088591744
China,CHN,10,0.04096613197311878,2.375909185556425,0.001382652088591744
China,CHN,11,0.04513060426252141,2.375909185556425,0.001382652088591744
China,CHN,12,0.04921057860293743,2.375909185556425,0.001382652088591744
China,CHN,13,0.05318568854567331,2.375909185556425,0.001382652088591744
China,CHN,14,0.057039368078067657,2.375909185556425,0.001382652088591744
China,CHN,15,0.06074689580269286,2.375909185556425,0.001382652088591744
China,CHN,16,0.06427553620577375,2.375909185556425,0.001382652088591744
China,CHN,17,0.06758178564706256,2.375909185556425,0.001382652088591744
China,CHN,18,0.07061446740654911,2.375909185556425,0.001382652088591744
China,CHN,19,0.0733193533904912,2.375909185556425,0.001382652088591744
China,CHN,20,0.0756417247423618,2.375909185556425,0.001382652088591744
China,CHN,21,0.07753658761802158,2.375909185556425,0.001382652088591744
China,CHN,22,0.07891259116826096,2.375909185556425,0.001382652088591744
China,CHN,23,0.07967561376969888,2.375909185556425,0.001382652088591744
China,CHN,24,0.07978470967066918,2.375909185556425,0.001382652088591744
China,CHN,25,0.07925930917167216,2.375909185556425,0.001382652088591744
China,CHN,26,0.07814229124092767,2.375909185556425,0.001382652088591744
