country,iso3c,deaths,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
India,IND,3,0,0.0010131149859350117,0.41327283661709824,0.02759348908089641
India,IND,0,1,0.0013195478304770703,0.41327283661709824,0.02759348908089641
India,IND,2,2,0.00170443110904016,0.41327283661709824,0.02759348908089641
India,IND,8,3,0.002178536209907573,0.41327283661709824,0.02759348908089641
India,IND,0,4,0.002761444949246691,0.41327283661709824,0.02759348908089641
India,IND,4,5,0.0034758289892796593,0.41327283661709824,0.02759348908089641
India,IND,3,6,0.004342974170890185,0.41327283661709824,0.02759348908089641
India,IND,5,7,0.005371571064664564,0.41327283661709824,0.02759348908089641
India,IND,3,8,0.0065605250674042204,0.41327283661709824,0.02759348908089641
India,IND,23,9,0.007885913499719144,0.41327283661709824,0.02759348908089641
India,IND,14,10,0.009330283724375586,0.41327283661709824,0.02759348908089641
India,IND,0,11,0.010889601827157206,0.41327283661709824,0.02759348908089641
India,IND,14,12,0.012581995412232939,0.41327283661709824,0.02759348908089641
India,IND,13,13,0.01436166555686859,0.41327283661709824,0.02759348908089641
India,IND,37,14,0.016159459154377123,0.41327283661709824,0.02759348908089641
India,IND,14,15,0.01789397645386939,0.41327283661709824,0.02759348908089641
India,IND,28,16,0.019507276260942435,0.41327283661709824,0.02759348908089641
India,IND,48,17,0.020945525978303806,0.41327283661709824,0.02759348908089641
India,IND,20,18,0.022156426453150163,0.41327283661709824,0.02759348908089641
India,IND,42,19,0.0231382642241245,0.41327283661709824,0.02759348908089641
India,IND,43,20,0.023906693685569032,0.41327283661709824,0.02759348908089641
India,IND,27,21,0.024501681476338032,0.41327283661709824,0.02759348908089641
India,IND,35,22,0.025000734699141214,0.41327283661709824,0.02759348908089641
India,IND,12,23,0.02548438540239616,0.41327283661709824,0.02759348908089641
India,IND,43,24,0.02599856235574127,0.41327283661709824,0.02759348908089641
India,IND,38,25,0.026531256638989694,0.41327283661709824,0.02759348908089641
India,IND,35,26,0.02706255369507643,0.41327283661709824,0.02759348908089641
India,IND,38,27,0.02759348908089641,0.41327283661709824,0.02759348908089641
Pakistan,PAK,2,0,0.010313541227782774,0.791649865704611,0.07357991723117496
Pakistan,PAK,1,1,0.011789321596987545,0.791649865704611,0.07357991723117496
Pakistan,PAK,2,2,0.013311682301905842,0.791649865704611,0.07357991723117496
Pakistan,PAK,7,3,0.014777105408325494,0.791649865704611,0.07357991723117496
Pakistan,PAK,5,4,0.01609341282353715,0.791649865704611,0.07357991723117496
Pakistan,PAK,1,5,0.017258365597961192,0.791649865704611,0.07357991723117496
Pakistan,PAK,7,6,0.018286379673815998,0.791649865704611,0.07357991723117496
Pakistan,PAK,6,7,0.01920176256515407,0.791649865704611,0.07357991723117496
Pakistan,PAK,1,8,0.02007573510723112,0.791649865704611,0.07357991723117496
Pakistan,PAK,6,9,0.020995478266666555,0.791649865704611,0.07357991723117496
Pakistan,PAK,6,10,0.02204572020422275,0.791649865704611,0.07357991723117496
Pakistan,PAK,4,11,0.02330434274543283,0.791649865704611,0.07357991723117496
Pakistan,PAK,4,12,0.024875561667019465,0.791649865704611,0.07357991723117496
Pakistan,PAK,4,13,0.026867102491493274,0.791649865704611,0.07357991723117496
Pakistan,PAK,1,14,0.02933939762070985,0.791649865704611,0.07357991723117496
Pakistan,PAK,20,15,0.0322232429270727,0.791649865704611,0.07357991723117496
Pakistan,PAK,5,16,0.035480300296878424,0.791649865704611,0.07357991723117496
Pakistan,PAK,2,17,0.039289497566239825,0.791649865704611,0.07357991723117496
Pakistan,PAK,3,18,0.043764583164984945,0.791649865704611,0.07357991723117496
Pakistan,PAK,15,19,0.04891298435373376,0.791649865704611,0.07357991723117496
Pakistan,PAK,17,20,0.054509332415301204,0.791649865704611,0.07357991723117496
Pakistan,PAK,7,21,0.0605139086844452,0.791649865704611,0.07357991723117496
Pakistan,PAK,8,22,0.06691838845794466,0.791649865704611,0.07357991723117496
Pakistan,PAK,25,23,0.07357991723117496,0.791649865704611,0.07357991723117496
Japan,JPN,4,0,0.011250248319296614,1.8651835822747493,0.17415974243292015
Japan,JPN,0,1,0.012851526672632223,1.8651835822747493,0.17415974243292015
Japan,JPN,5,2,0.014259035759562819,1.8651835822747493,0.17415974243292015
Japan,JPN,1,3,0.015413968449914058,1.8651835822747493,0.17415974243292015
Japan,JPN,3,4,0.016278329788930197,1.8651835822747493,0.17415974243292015
Japan,JPN,3,5,0.016864685095744857,1.8651835822747493,0.17415974243292015
Japan,JPN,0,6,0.01722665679337712,1.8651835822747493,0.17415974243292015
Japan,JPN,5,7,0.01741178074494042,1.8651835822747493,0.17415974243292015
Japan,JPN,2,8,0.017436681139845405,1.8651835822747493,0.17415974243292015
Japan,JPN,0,9,0.017399302012928868,1.8651835822747493,0.17415974243292015
Japan,JPN,0,10,0.017394729915583062,1.8651835822747493,0.17415974243292015
Japan,JPN,4,11,0.017402936539524416,1.8651835822747493,0.17415974243292015
Japan,JPN,2,12,0.017342487444841764,1.8651835822747493,0.17415974243292015
Japan,JPN,6,13,0.017136709975724838,1.8651835822747493,0.17415974243292015
Japan,JPN,1,14,0.016787595965576985,1.8651835822747493,0.17415974243292015
Japan,JPN,1,15,0.016409858776308264,1.8651835822747493,0.17415974243292015
Japan,JPN,2,16,0.0161253597398961,1.8651835822747493,0.17415974243292015
Japan,JPN,2,17,0.015987219115555496,1.8651835822747493,0.17415974243292015
Japan,JPN,2,18,0.01603859494525383,1.8651835822747493,0.17415974243292015
