country,iso3c,deaths,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
India,IND,3,0,0.0010302202288106196,0.5766597720238581,0.03528530904496938
India,IND,0,1,0.0013532094946992837,0.5766597720238581,0.03528530904496938
India,IND,2,2,0.0017564524088662064,0.5766597720238581,0.03528530904496938
India,IND,8,3,0.0022505466817722354,0.5766597720238581,0.03528530904496938
India,IND,0,4,0.002852904941283354,0.5766597720238581,0.03528530904496938
India,IND,4,5,0.003583232911187277,0.5766597720238581,0.03528530904496938
India,IND,3,6,0.004459472691209345,0.5766597720238581,0.03528530904496938
India,IND,5,7,0.00548802650833634,0.5766597720238581,0.03528530904496938
India,IND,3,8,0.006666631830132947,0.5766597720238581,0.03528530904496938
India,IND,23,9,0.007972801687613338,0.5766597720238581,0.03528530904496938
India,IND,14,10,0.009388726890029257,0.5766597720238581,0.03528530904496938
India,IND,0,11,0.010907740183208782,0.5766597720238581,0.03528530904496938
India,IND,14,12,0.012541538168388974,0.5766597720238581,0.03528530904496938
India,IND,13,13,0.014247079369298697,0.5766597720238581,0.03528530904496938
India,IND,37,14,0.01596258506125073,0.5766597720238581,0.03528530904496938
India,IND,14,15,0.017618382873092978,0.5766597720238581,0.03528530904496938
India,IND,28,16,0.019156968408612484,0.5766597720238581,0.03528530904496938
India,IND,48,17,0.020530938441285788,0.5766597720238581,0.03528530904496938
India,IND,20,18,0.021718210277687958,0.5766597720238581,0.03528530904496938
India,IND,42,19,0.02270719772142295,0.5766597720238581,0.03528530904496938
India,IND,43,20,0.023512494847334996,0.5766597720238581,0.03528530904496938
India,IND,27,21,0.02419092135891547,0.5766597720238581,0.03528530904496938
India,IND,35,22,0.024815735469987138,0.5766597720238581,0.03528530904496938
India,IND,12,23,0.02547396124224259,0.5766597720238581,0.03528530904496938
India,IND,43,24,0.026203830717231355,0.5766597720238581,0.03528530904496938
India,IND,38,25,0.02702364839620112,0.5766597720238581,0.03528530904496938
India,IND,35,26,0.02793186629945478,0.5766597720238581,0.03528530904496938
