country,iso3c,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
India,IND,0,0.0027093976884877786,0.10054580640415986,0.02724762846176122
India,IND,1,-7.191303936104218e-4,0.10054580640415986,0.02724762846176122
India,IND,2,0.0024113189967656665,0.10054580640415986,0.02724762846176122
India,IND,3,0.005081940664845986,0.10054580640415986,0.02724762846176122
India,IND,4,7.854065494830659e-4,0.10054580640415986,0.02724762846176122
India,IND,5,0.0017690304016328667,0.10054580640415986,0.02724762846176122
India,IND,6,0.0037077025712845863,0.10054580640415986,0.02724762846176122
India,IND,7,0.0025683466377731654,0.10054580640415986,0.02724762846176122
India,IND,8,0.0026939514535010635,0.10054580640415986,0.02724762846176122
India,IND,9,0.01706603882670959,0.10054580640415986,0.02724762846176122
India,IND,10,0.009916512498893108,0.10054580640415986,0.02724762846176122
India,IND,11,5.356310425993798e-4,0.10054580640415986,0.02724762846176122
India,IND,12,0.009887430852860968,0.10054580640415986,0.02724762846176122
India,IND,13,0.00992930398908134,0.10054580640415986,0.02724762846176122
India,IND,14,0.02724762846176122,0.10054580640415986,0.02724762846176122
Indonesia,IDN,0,0.01705838471039108,0.7808313451555309,0.0429290162610335
Indonesia,IDN,1,0.019653919979520307,0.7808313451555309,0.0429290162610335
Indonesia,IDN,2,0.022200941258837592,0.7808313451555309,0.0429290162610335
Indonesia,IDN,3,0.024719900679455106,0.7808313451555309,0.0429290162610335
Indonesia,IDN,4,0.027229959342622807,0.7808313451555309,0.0429290162610335
Indonesia,IDN,5,0.029762885273945876,0.7808313451555309,0.0429290162610335
Indonesia,IDN,6,0.032345869218882786,0.7808313451555309,0.0429290162610335
Indonesia,IDN,7,0.03494667478460573,0.7808313451555309,0.0429290162610335
Indonesia,IDN,8,0.03743733523843508,0.7808313451555309,0.0429290162610335
Indonesia,IDN,9,0.03968297606395549,0.7808313451555309,0.0429290162610335
Indonesia,IDN,10,0.04160766335515445,0.7808313451555309,0.0429290162610335
Indonesia,IDN,11,0.043161620076857296,0.7808313451555309,0.0429290162610335
Indonesia,IDN,12,0.04433646339084659,0.7808313451555309,0.0429290162610335
Indonesia,IDN,13,0.04512477367285971,0.7808313451555309,0.0429290162610335
Indonesia,IDN,14,0.04548610388899505,0.7808313451555309,0.0429290162610335
Indonesia,IDN,15,0.04541297448296892,0.7808313451555309,0.0429290162610335
Indonesia,IDN,16,0.04500390085361677,0.7808313451555309,0.0429290162610335
Indonesia,IDN,17,0.0443841734337835,0.7808313451555309,0.0429290162610335
Indonesia,IDN,18,0.043670960050641416,0.7808313451555309,0.0429290162610335
Indonesia,IDN,19,0.0429290162610335,0.7808313451555309,0.0429290162610335
Philippines,PHL,0,0.019072441268318734,1.5283362638321698,0.11830476441555977
Philippines,PHL,1,0.021893285429380523,1.5283362638321698,0.11830476441555977
Philippines,PHL,2,0.024927234903295594,1.5283362638321698,0.11830476441555977
Philippines,PHL,3,0.02817939773805111,1.5283362638321698,0.11830476441555977
Philippines,PHL,4,0.031654261616828744,1.5283362638321698,0.11830476441555977
Philippines,PHL,5,0.03535541837040359,1.5283362638321698,0.11830476441555977
Philippines,PHL,6,0.039280159057116064,1.5283362638321698,0.11830476441555977
Philippines,PHL,7,0.04341580452740947,1.5283362638321698,0.11830476441555977
Philippines,PHL,8,0.0477439191447576,1.5283362638321698,0.11830476441555977
Philippines,PHL,9,0.05224726664085245,1.5283362638321698,0.11830476441555977
