country,iso3c,deaths,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
India,IND,3,0,0.0010110336899737883,0.43766998081810765,0.026891040998373555
India,IND,0,1,0.0013202417235199599,0.43766998081810765,0.026891040998373555
India,IND,2,2,0.001707786266457579,0.43766998081810765,0.026891040998373555
India,IND,8,3,0.002188213090668008,0.43766998081810765,0.026891040998373555
India,IND,0,4,0.002775936778436998,0.43766998081810765,0.026891040998373555
India,IND,4,5,0.0034942686130345502,0.43766998081810765,0.026891040998373555
India,IND,3,6,0.004366291712563109,0.43766998081810765,0.026891040998373555
India,IND,5,7,0.005401539914690893,0.43766998081810765,0.026891040998373555
India,IND,3,8,0.006594490406394793,0.43766998081810765,0.026891040998373555
India,IND,23,9,0.007929521474850763,0.43766998081810765,0.026891040998373555
India,IND,14,10,0.00937499694231759,0.43766998081810765,0.026891040998373555
India,IND,0,11,0.010940028946069007,0.43766998081810765,0.026891040998373555
India,IND,14,12,0.012634898391976776,0.43766998081810765,0.026891040998373555
India,IND,13,13,0.014419760182867418,0.43766998081810765,0.026891040998373555
India,IND,37,14,0.0162157414053917,0.43766998081810765,0.026891040998373555
India,IND,14,15,0.01794556312812112,0.43766998081810765,0.026891040998373555
India,IND,28,16,0.01956028839328074,0.43766998081810765,0.026891040998373555
India,IND,48,17,0.020994453147242586,0.43766998081810765,0.026891040998373555
India,IND,20,18,0.02219187197405484,0.43766998081810765,0.026891040998373555
India,IND,42,19,0.023156469481089497,0.43766998081810765,0.026891040998373555
India,IND,43,20,0.02389898044680528,0.43766998081810765,0.026891040998373555
India,IND,27,21,0.02444376428332826,0.43766998081810765,0.026891040998373555
India,IND,35,22,0.0248717588750036,0.43766998081810765,0.026891040998373555
India,IND,12,23,0.02525297715106541,0.43766998081810765,0.026891040998373555
India,IND,43,24,0.025631988179380616,0.43766998081810765,0.026891040998373555
India,IND,38,25,0.02598687466639983,0.43766998081810765,0.026891040998373555
India,IND,35,26,0.02631115350075194,0.43766998081810765,0.026891040998373555
India,IND,38,27,0.026608751328120538,0.43766998081810765,0.026891040998373555
India,IND,33,28,0.026891040998373555,0.43766998081810765,0.026891040998373555
Bangladesh,BGD,3,0,0.01332383314048004,0.6259449638572251,0.06463309545036074
Bangladesh,BGD,5,1,0.015925723406956832,0.6259449638572251,0.06463309545036074
Bangladesh,BGD,3,2,0.018671112284091938,0.6259449638572251,0.06463309545036074
Bangladesh,BGD,1,3,0.02161667127801729,0.6259449638572251,0.06463309545036074
Bangladesh,BGD,6,4,0.024822103589126607,0.6259449638572251,0.06463309545036074
Bangladesh,BGD,3,5,0.028290547340248974,0.6259449638572251,0.06463309545036074
