country,iso3c,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
India,IND,0,0.0010165784105308814,0.2646720492109502,0.0283405135325359
India,IND,1,0.0012960161203103098,0.2646720492109502,0.0283405135325359
India,IND,2,0.001644526907825057,0.2646720492109502,0.0283405135325359
India,IND,3,0.0020765694317543193,0.2646720492109502,0.0283405135325359
India,IND,4,0.0026069968717296224,0.2646720492109502,0.0283405135325359
India,IND,5,0.0032635743145972354,0.2646720492109502,0.0283405135325359
India,IND,6,0.0040744992502782145,0.2646720492109502,0.0283405135325359
India,IND,7,0.0050529347379794885,0.2646720492109502,0.0283405135325359
India,IND,8,0.00619667317583604,0.2646720492109502,0.0283405135325359
India,IND,9,0.00749169658612625,0.2646720492109502,0.0283405135325359
India,IND,10,0.008908739480663596,0.2646720492109502,0.0283405135325359
India,IND,11,0.010479163016488104,0.2646720492109502,0.0283405135325359
India,IND,12,0.012217573204557585,0.2646720492109502,0.0283405135325359
India,IND,13,0.014110552903500368,0.2646720492109502,0.0283405135325359
India,IND,14,0.01607934434483906,0.2646720492109502,0.0283405135325359
India,IND,15,0.018067813478775056,0.2646720492109502,0.0283405135325359
India,IND,16,0.020025073372317136,0.2646720492109502,0.0283405135325359
India,IND,17,0.021891833349454427,0.2646720492109502,0.0283405135325359
India,IND,18,0.023652316511807853,0.2646720492109502,0.0283405135325359
India,IND,19,0.025303608497158327,0.2646720492109502,0.0283405135325359
India,IND,20,0.02685329884746359,0.2646720492109502,0.0283405135325359
India,IND,21,0.0283405135325359,0.2646720492109502,0.0283405135325359
Japan,JPN,0,0.011283770087413512,0.9721083924567551,0.06611155206153328
Japan,JPN,1,0.012989580634957603,0.9721083924567551,0.06611155206153328
Japan,JPN,2,0.014469590744368528,0.9721083924567551,0.06611155206153328
Japan,JPN,3,0.015660508006900737,0.9721083924567551,0.06611155206153328
Japan,JPN,4,0.01652062633116782,0.9721083924567551,0.06611155206153328
Japan,JPN,5,0.017070228702391402,0.9721083924567551,0.06611155206153328
Japan,JPN,6,0.017377196011986847,0.9721083924567551,0.06611155206153328
Japan,JPN,7,0.017500982962928825,0.9721083924567551,0.06611155206153328
Japan,JPN,8,0.017461586994118955,0.9721083924567551,0.06611155206153328
Japan,JPN,9,0.017375971862944643,0.9721083924567551,0.06611155206153328
Japan,JPN,10,0.017361632252096887,0.9721083924567551,0.06611155206153328
Japan,JPN,11,0.01739957045359801,0.9721083924567551,0.06611155206153328
Japan,JPN,12,0.01736321893118775,0.9721083924567551,0.06611155206153328
Japan,JPN,13,0.017177511037248128,0.9721083924567551,0.06611155206153328
Japan,JPN,14,0.016833802040946446,0.9721083924567551,0.06611155206153328
Japan,JPN,15,0.016490497792166107,0.9721083924567551,0.06611155206153328
Japan,JPN,16,0.01626349385082962,0.9721083924567551,0.06611155206153328
Japan,JPN,17,0.016236635434744198,0.9721083924567551,0.06611155206153328
Japan,JPN,18,0.016456350132411295,0.9721083924567551,0.06611155206153328
Japan,JPN,19,0.016963058406279232,0.9721083924567551,0.06611155206153328
Japan,JPN,20,0.017814164011447094,0.9721083924567551,0.06611155206153328
Japan,JPN,21,0.019108216847075036,0.9721083924567551,0.06611155206153328
Japan,JPN,22,0.02086699112389863,0.9721083924567551,0.06611155206153328
Japan,JPN,23,0.023057821484099236,0.9721083924567551,0.06611155206153328
Japan,JPN,24,0.025517784902875016,0.9721083924567551,0.06611155206153328
Japan,JPN,25,0.02802919723578107,0.9721083924567551,0.06611155206153328
Japan,JPN,26,0.030360708243814122,0.9721083924567551,0.06611155206153328
Japan,JPN,27,0.03236838646810577,0.9721083924567551,0.06611155206153328
Japan,JPN,28,0.03425474303367566,0.9721083924567551,0.06611155206153328
Japan,JPN,29,0.03626565146511296,0.9721083924567551,0.06611155206153328
Japan,JPN,30,0.03870772860513344,0.9721083924567551,0.06611155206153328
Japan,JPN,31,0.04208256598410682,0.9721083924567551,0.06611155206153328
Japan,JPN,32,0.046587511125508164,0.9721083924567551,0.06611155206153328
Japan,JPN,33,0.05227539916716669,0.9721083924567551,0.06611155206153328
Japan,JPN,34,0.05894212430809963,0.9721083924567551,0.06611155206153328
Japan,JPN,35,0.06611155206153328,0.9721083924567551,0.06611155206153328
Russia,RUS,0,0.02463648324924357,1.0243770593526145,0.13269774907503143
Russia,RUS,1,0.02845543550518017,1.0243770593526145,0.13269774907503143
Russia,RUS,2,0.0323441296825082,1.0243770593526145,0.13269774907503143
Russia,RUS,3,0.036555457452170405,1.0243770593526145,0.13269774907503143
Russia,RUS,4,0.041384766471714254,1.0243770593526145,0.13269774907503143
Russia,RUS,5,0.04716477940654374,1.0243770593526145,0.13269774907503143
Russia,RUS,6,0.05428612647352073,1.0243770593526145,0.13269774907503143
Russia,RUS,7,0.06281227616977698,1.0243770593526145,0.13269774907503143
Russia,RUS,8,0.07268758871957984,1.0243770593526145,0.13269774907503143
Russia,RUS,9,0.08371130904057827,1.0243770593526145,0.13269774907503143
Russia,RUS,10,0.09552229048653396,1.0243770593526145,0.13269774907503143
Russia,RUS,11,0.10776083314218042,1.0243770593526145,0.13269774907503143
Russia,RUS,12,0.12020899941313369,1.0243770593526145,0.13269774907503143
Russia,RUS,13,0.13269774907503143,1.0243770593526145,0.13269774907503143
Indonesia,IDN,0,0.01689216141542732,1.4906780225696499,0.12425750600567727
Indonesia,IDN,1,0.019454244092520386,1.4906780225696499,0.12425750600567727
Indonesia,IDN,2,0.02183061452888613,1.4906780225696499,0.12425750600567727
Indonesia,IDN,3,0.02407241577995944,1.4906780225696499,0.12425750600567727
