state,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday,total_deaths
OR,0,0.3368932146975383,33.88444877995701,0.40050356073122423,142
OR,1,0.35709850611392713,33.88444877995701,0.40050356073122423,142
OR,2,0.3802211093339397,33.88444877995701,0.40050356073122423,142
OR,3,0.4064875524235125,33.88444877995701,0.40050356073122423,142
OR,4,0.4372165963805629,33.88444877995701,0.40050356073122423,142
OR,5,0.47294883352215134,33.88444877995701,0.40050356073122423,142
OR,6,0.5137140347209108,33.88444877995701,0.40050356073122423,142
OR,7,0.5586087412711291,33.88444877995701,0.40050356073122423,142
OR,8,0.6065625633604407,33.88444877995701,0.40050356073122423,142
OR,9,0.6569281514506665,33.88444877995701,0.40050356073122423,142
OR,10,0.7078372449167726,33.88444877995701,0.40050356073122423,142
OR,11,0.7525876780142859,33.88444877995701,0.40050356073122423,142
OR,12,0.7850839287597983,33.88444877995701,0.40050356073122423,142
OR,13,0.8020426276873098,33.88444877995701,0.40050356073122423,142
OR,14,0.808376233381382,33.88444877995701,0.40050356073122423,142
OR,15,0.8072304562261737,33.88444877995701,0.40050356073122423,142
OR,16,0.8021213414095395,33.88444877995701,0.40050356073122423,142
OR,17,0.796148311474393,33.88444877995701,0.40050356073122423,142
OR,18,0.7885078773163188,33.88444877995701,0.40050356073122423,142
OR,19,0.7746104508373897,33.88444877995701,0.40050356073122423,142
OR,20,0.750202494882741,33.88444877995701,0.40050356073122423,142
OR,21,0.7167855893410549,33.88444877995701,0.40050356073122423,142
OR,22,0.6818318313414988,33.88444877995701,0.40050356073122423,142
OR,23,0.651155692286639,33.88444877995701,0.40050356073122423,142
OR,24,0.6290657921837248,33.88444877995701,0.40050356073122423,142
OR,25,0.6163456972202668,33.88444877995701,0.40050356073122423,142
OR,26,0.6107509923191978,33.88444877995701,0.40050356073122423,142
OR,27,0.6097263959453203,33.88444877995701,0.40050356073122423,142
OR,28,0.6120653142935981,33.88444877995701,0.40050356073122423,142
OR,29,0.6178435360307889,33.88444877995701,0.40050356073122423,142
OR,30,0.6266851947271307,33.88444877995701,0.40050356073122423,142
OR,31,0.637080821654112,33.88444877995701,0.40050356073122423,142
OR,32,0.6444187087649593,33.88444877995701,0.40050356073122423,142
OR,33,0.6458548139876777,33.88444877995701,0.40050356073122423,142
OR,34,0.6409180234265968,33.88444877995701,0.40050356073122423,142
OR,35,0.6346805970939686,33.88444877995701,0.40050356073122423,142
OR,36,0.6293072043250377,33.88444877995701,0.40050356073122423,142
OR,37,0.6270866823241846,33.88444877995701,0.40050356073122423,142
OR,38,0.6287097744693945,33.88444877995701,0.40050356073122423,142
OR,39,0.6276412703413828,33.88444877995701,0.40050356073122423,142
OR,40,0.6182300194601381,33.88444877995701,0.40050356073122423,142
OR,41,0.598220909130563,33.88444877995701,0.40050356073122423,142
OR,42,0.5676106078419414,33.88444877995701,0.40050356073122423,142
OR,43,0.5317567854460233,33.88444877995701,0.40050356073122423,142
OR,44,0.4944464637339036,33.88444877995701,0.40050356073122423,142
OR,45,0.45819883595513416,33.88444877995701,0.40050356073122423,142
OR,46,0.42366051902841423,33.88444877995701,0.40050356073122423,142
OR,47,0.3913616590670667,33.88444877995701,0.40050356073122423,142
OR,48,0.3631704349451294,33.88444877995701,0.40050356073122423,142
OR,49,0.3451630695581038,33.88444877995701,0.40050356073122423,142
OR,50,0.34058375043567474,33.88444877995701,0.40050356073122423,142
OR,51,0.34790604364744626,33.88444877995701,0.40050356073122423,142
OR,52,0.36372849384698375,33.88444877995701,0.40050356073122423,142
OR,53,0.3821641948030323,33.88444877995701,0.40050356073122423,142
OR,54,0.40050356073122423,33.88444877995701,0.40050356073122423,142
AR,0,0.42149322891211366,36.498469552810796,0.9888772379514383,110
AR,1,0.43311967327390294,36.498469552810796,0.9888772379514383,110
AR,2,0.44323174075897404,36.498469552810796,0.9888772379514383,110
AR,3,0.4547720692968071,36.498469552810796,0.9888772379514383,110
AR,4,0.4688373370461878,36.498469552810796,0.9888772379514383,110
AR,5,0.4878704279639802,36.498469552810796,0.9888772379514383,110
AR,6,0.5137799194358706,36.498469552810796,0.9888772379514383,110
AR,7,0.5462785647384178,36.498469552810796,0.9888772379514383,110
AR,8,0.5784502346383673,36.498469552810796,0.9888772379514383,110
AR,9,0.6057170471615618,36.498469552810796,0.9888772379514383,110
AR,10,0.6253097356460049,36.498469552810796,0.9888772379514383,110
AR,11,0.6363913270445349,36.498469552810796,0.9888772379514383,110
AR,12,0.6360109248128328,36.498469552810796,0.9888772379514383,110
AR,13,0.6253943379038992,36.498469552810796,0.9888772379514383,110
AR,14,0.6062836891428254,36.498469552810796,0.9888772379514383,110
AR,15,0.5781457978271923,36.498469552810796,0.9888772379514383,110
AR,16,0.5439096192179925,36.498469552810796,0.9888772379514383,110
AR,17,0.5103572121164144,36.498469552810796,0.9888772379514383,110
AR,18,0.4837650704860089,36.498469552810796,0.9888772379514383,110
AR,19,0.4663405921408977,36.498469552810796,0.9888772379514383,110
AR,20,0.46276059475181547,36.498469552810796,0.9888772379514383,110
AR,21,0.47854168903170125,36.498469552810796,0.9888772379514383,110
AR,22,0.5174883850857198,36.498469552810796,0.9888772379514383,110
AR,23,0.5780287133091233,36.498469552810796,0.9888772379514383,110
AR,24,0.6577267425876162,36.498469552810796,0.9888772379514383,110
AR,25,0.7533809750462199,36.498469552810796,0.9888772379514383,110
AR,26,0.8586213358426684,36.498469552810796,0.9888772379514383,110
