country,iso3c,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
China,CHN,0,1.9429884887345387e-4,2.362984928880688,0.001960561292456836
China,CHN,1,0.00412161454804852,2.362984928880688,0.001960561292456836
China,CHN,2,0.008064373153929796,2.362984928880688,0.001960561292456836
China,CHN,3,0.012034432392671438,2.362984928880688,0.001960561292456836
China,CHN,4,0.016040674140016087,2.362984928880688,0.001960561292456836
China,CHN,5,0.020089765282411885,2.362984928880688,0.001960561292456836
China,CHN,6,0.02418197812101999,2.362984928880688,0.001960561292456836
China,CHN,7,0.02831826713541846,2.362984928880688,0.001960561292456836
China,CHN,8,0.03250258442153163,2.362984928880688,0.001960561292456836
China,CHN,9,0.036716112484368964,2.362984928880688,0.001960561292456836
China,CHN,10,0.04092863089803867,2.362984928880688,0.001960561292456836
China,CHN,11,0.04509796828966244,2.362984928880688,0.001960561292456836
China,CHN,12,0.049184196872083856,2.362984928880688,0.001960561292456836
China,CHN,13,0.053167306936427336,2.362984928880688,0.001960561292456836
China,CHN,14,0.05703010551025705,2.362984928880688,0.001960561292456836
China,CHN,15,0.0607492955267079,2.362984928880688,0.001960561292456836
China,CHN,16,0.06428913041471666,2.362984928880688,0.001960561292456836
China,CHN,17,0.06760836905261756,2.362984928880688,0.001960561292456836
China,CHN,18,0.07065548569001301,2.362984928880688,0.001960561292456836
China,CHN,19,0.07337480090710659,2.362984928880688,0.001960561292456836
China,CHN,20,0.07571126892408162,2.362984928880688,0.001960561292456836
China,CHN,21,0.07761944679889277,2.362984928880688,0.001960561292456836
China,CHN,22,0.079006391659953,2.362984928880688,0.001960561292456836
China,CHN,23,0.07977637195323108,2.362984928880688,0.001960561292456836
China,CHN,24,0.07988769636206144,2.362984928880688,0.001960561292456836
China,CHN,25,0.07935983772554676,2.362984928880688,0.001960561292456836
China,CHN,26,0.07823820193146014,2.362984928880688,0.001960561292456836
China,CHN,27,0.07656364675928405,2.362984928880688,0.001960561292456836
China,CHN,28,0.07437836673003208,2.362984928880688,0.001960561292456836
China,CHN,29,0.071742199059687,2.362984928880688,0.001960561292456836
