state,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday,total_deaths
OR,0,0.33899318129833217,39.61139786952721,0.5518211356345502,166
OR,1,0.36464920515768984,39.61139786952721,0.5518211356345502,166
OR,2,0.3923480268102944,39.61139786952721,0.5518211356345502,166
OR,3,0.4222497796292391,39.61139786952721,0.5518211356345502,166
OR,4,0.45502325051728165,39.61139786952721,0.5518211356345502,166
OR,5,0.4908705120806801,39.61139786952721,0.5518211356345502,166
OR,6,0.5295903071059154,39.61139786952721,0.5518211356345502,166
OR,7,0.5702017688927699,39.61139786952721,0.5518211356345502,166
OR,8,0.6122800293752311,39.61139786952721,0.5518211356345502,166
OR,9,0.655139818430123,39.61139786952721,0.5518211356345502,166
OR,10,0.6962532966326752,39.61139786952721,0.5518211356345502,166
OR,11,0.7323536424523565,39.61139786952721,0.5518211356345502,166
OR,12,0.7598431412271008,39.61139786952721,0.5518211356345502,166
OR,13,0.7779756024741135,39.61139786952721,0.5518211356345502,166
OR,14,0.7872687477948364,39.61139786952721,0.5518211356345502,166
OR,15,0.789996977411819,39.61139786952721,0.5518211356345502,166
OR,16,0.7882397146170951,39.61139786952721,0.5518211356345502,166
OR,17,0.7836265354508588,39.61139786952721,0.5518211356345502,166
OR,18,0.7761630934287101,39.61139786952721,0.5518211356345502,166
OR,19,0.7635704744023175,39.61139786952721,0.5518211356345502,166
OR,20,0.7440347710798166,39.61139786952721,0.5518211356345502,166
OR,21,0.719605929763514,39.61139786952721,0.5518211356345502,166
OR,22,0.6936700526272658,39.61139786952721,0.5518211356345502,166
OR,23,0.6704389898526052,39.61139786952721,0.5518211356345502,166
OR,24,0.6518746965566492,39.61139786952721,0.5518211356345502,166
OR,25,0.6389336577312505,39.61139786952721,0.5518211356345502,166
OR,26,0.6310645679263843,39.61139786952721,0.5518211356345502,166
OR,27,0.6269416835381489,39.61139786952721,0.5518211356345502,166
OR,28,0.6254624666473606,39.61139786952721,0.5518211356345502,166
OR,29,0.6266905093628731,39.61139786952721,0.5518211356345502,166
OR,30,0.6304158764613057,39.61139786952721,0.5518211356345502,166
OR,31,0.6357446440423654,39.61139786952721,0.5518211356345502,166
OR,32,0.639649663993304,39.61139786952721,0.5518211356345502,166
OR,33,0.6395765184055775,39.61139786952721,0.5518211356345502,166
OR,34,0.6367328235373478,39.61139786952721,0.5518211356345502,166
