country,iso3c,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
India,IND,0,0.0010142725245686156,0.24471074941012436,0.030487134352079167
India,IND,1,0.0012784688286462931,0.24471074941012436,0.030487134352079167
India,IND,2,0.0016070345891386105,0.24471074941012436,0.030487134352079167
India,IND,3,0.0020088990948947693,0.24471074941012436,0.030487134352079167
India,IND,4,0.0025059971807501447,0.24471074941012436,0.030487134352079167
India,IND,5,0.0031246630273528944,0.24471074941012436,0.030487134352079167
India,IND,6,0.003891966870510138,0.24471074941012436,0.030487134352079167
India,IND,7,0.004825454428623189,0.24471074941012436,0.030487134352079167
India,IND,8,0.005927270249661449,0.24471074941012436,0.030487134352079167
India,IND,9,0.007188342085884438,0.24471074941012436,0.030487134352079167
India,IND,10,0.008586118936293238,0.24471074941012436,0.030487134352079167
India,IND,11,0.010160909017583902,0.24471074941012436,0.030487134352079167
India,IND,12,0.01195839211818224,0.24471074941012436,0.030487134352079167
India,IND,13,0.013966910439536578,0.24471074941012436,0.030487134352079167
India,IND,14,0.016129797883278455,0.24471074941012436,0.030487134352079167
India,IND,15,0.018394969780361984,0.24471074941012436,0.030487134352079167
India,IND,16,0.020750468649673448,0.24471074941012436,0.030487134352079167
India,IND,17,0.023153428709697717,0.24471074941012436,0.030487134352079167
India,IND,18,0.025568186852602766,0.24471074941012436,0.030487134352079167
India,IND,19,0.028017641206948246,0.24471074941012436,0.030487134352079167
India,IND,20,0.030487134352079167,0.24471074941012436,0.030487134352079167
Japan,JPN,0,0.011286187223777966,0.8535585884986142,0.03634857872342679
Japan,JPN,1,0.013016447554146672,0.8535585884986142,0.03634857872342679
Japan,JPN,2,0.014513487023868647,0.8535585884986142,0.03634857872342679
Japan,JPN,3,0.01568794255238,0.8535585884986142,0.03634857872342679
Japan,JPN,4,0.016536106404838838,0.8535585884986142,0.03634857872342679
Japan,JPN,5,0.017080472760076026,0.8535585884986142,0.03634857872342679
Japan,JPN,6,0.017362737546061543,0.8535585884986142,0.03634857872342679
Japan,JPN,7,0.017466249140077206,0.8535585884986142,0.03634857872342679
Japan,JPN,8,0.01740647473242191,0.8535585884986142,0.03634857872342679
Japan,JPN,9,0.017306366024090684,0.8535585884986142,0.03634857872342679
Japan,JPN,10,0.017288677451551483,0.8535585884986142,0.03634857872342679
Japan,JPN,11,0.01732718081866636,0.8535585884986142,0.03634857872342679
Japan,JPN,12,0.01731842052508808,0.8535585884986142,0.03634857872342679
Japan,JPN,13,0.01716566486562699,0.8535585884986142,0.03634857872342679
Japan,JPN,14,0.016873379307285302,0.8535585884986142,0.03634857872342679
Japan,JPN,15,0.01659003259423774,0.8535585884986142,0.03634857872342679
Japan,JPN,16,0.016472777158378058,0.8535585884986142,0.03634857872342679
Japan,JPN,17,0.016588575081234395,0.8535585884986142,0.03634857872342679
Japan,JPN,18,0.01698818766358453,0.8535585884986142,0.03634857872342679
Japan,JPN,19,0.017718637326504527,0.8535585884986142,0.03634857872342679
Japan,JPN,20,0.01882483470564261,0.8535585884986142,0.03634857872342679
Japan,JPN,21,0.02039648331372107,0.8535585884986142,0.03634857872342679
Japan,JPN,22,0.022429978707721607,0.8535585884986142,0.03634857872342679
Japan,JPN,23,0.02485615665767376,0.8535585884986142,0.03634857872342679
Japan,JPN,24,0.027449446913775308,0.8535585884986142,0.03634857872342679
Japan,JPN,25,0.029918595889614576,0.8535585884986142,0.03634857872342679
Japan,JPN,26,0.0319572611506413,0.8535585884986142,0.03634857872342679
Japan,JPN,27,0.03330652103123346,0.8535585884986142,0.03634857872342679
Japan,JPN,28,0.034017142336957955,0.8535585884986142,0.03634857872342679
Japan,JPN,29,0.03423868055651074,0.8535585884986142,0.03634857872342679
Japan,JPN,30,0.034212610107199955,0.8535585884986142,0.03634857872342679
Japan,JPN,31,0.034257583989672165,0.8535585884986142,0.03634857872342679
Japan,JPN,32,0.034644392795244006,0.8535585884986142,0.03634857872342679
Japan,JPN,33,0.03537972331995489,0.8535585884986142,0.03634857872342679
Japan,JPN,34,0.03634857872342679,0.8535585884986142,0.03634857872342679
Russia,RUS,0,0.02442977042460876,0.8997906602421614,0.12402146550349924
Russia,RUS,1,0.028194765984115914,0.8997906602421614,0.12402146550349924
Russia,RUS,2,0.03202380634258467,0.8997906602421614,0.12402146550349924
Russia,RUS,3,0.036191311001861994,0.8997906602421614,0.12402146550349924
Russia,RUS,4,0.04102815701339322,0.8997906602421614,0.12402146550349924
Russia,RUS,5,0.046897256573481386,0.8997906602421614,0.12402146550349924
Russia,RUS,6,0.05413217420705274,0.8997906602421614,0.12402146550349924
Russia,RUS,7,0.06297183810889856,0.8997906602421614,0.12402146550349924
Russia,RUS,8,0.07330446470953882,0.8997906602421614,0.12402146550349924
Russia,RUS,9,0.08488554250406277,0.8997906602421614,0.12402146550349924
Russia,RUS,10,0.09742919743652621,0.8997906602421614,0.12402146550349924
Russia,RUS,11,0.11056461604147813,0.8997906602421614,0.12402146550349924
Russia,RUS,12,0.12402146550349924,0.8997906602421614,0.12402146550349924
Indonesia,IDN,0,0.016950974032356868,1.3935411088182441,0.1272190889608381
Indonesia,IDN,1,0.019524139646986082,1.3935411088182441,0.1272190889608381
Indonesia,IDN,2,0.021899469450352604,1.3935411088182441,0.1272190889608381
Indonesia,IDN,3,0.024130257174302665,1.3935411088182441,0.1272190889608381
Indonesia,IDN,4,0.026293453976926787,1.3935411088182441,0.1272190889608381
