country,iso3c,deaths,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
India,IND,3,0,0.0010419446355385295,0.6942096486287215,0.04069856070130292
India,IND,0,1,0.001373261928681454,0.6942096486287215,0.04069856070130292
India,IND,2,2,0.0017863622194430584,0.6942096486287215,0.04069856070130292
India,IND,8,3,0.002293238917410197,0.6942096486287215,0.04069856070130292
India,IND,0,4,0.0029061591254836913,0.6942096486287215,0.04069856070130292
India,IND,4,5,0.0036441064809890505,0.6942096486287215,0.04069856070130292
India,IND,3,6,0.0045254253963494424,0.6942096486287215,0.04069856070130292
India,IND,5,7,0.005556501757114675,0.6942096486287215,0.04069856070130292
India,IND,3,8,0.006730662718969079,0.6942096486287215,0.04069856070130292
India,IND,23,9,0.008032729576585858,0.6942096486287215,0.04069856070130292
India,IND,14,10,0.009433715482009334,0.6942096486287215,0.04069856070130292
India,IND,0,11,0.010936712539347002,0.6942096486287215,0.04069856070130292
India,IND,14,12,0.012545240718584118,0.6942096486287215,0.04069856070130292
India,IND,13,13,0.014222147107681788,0.6942096486287215,0.04069856070130292
India,IND,37,14,0.015903293229220683,0.6942096486287215,0.04069856070130292
India,IND,14,15,0.017524351069224828,0.6942096486287215,0.04069856070130292
India,IND,28,16,0.019038172968690738,0.6942096486287215,0.04069856070130292
India,IND,48,17,0.020400566803504796,0.6942096486287215,0.04069856070130292
India,IND,20,18,0.02157297361557984,0.6942096486287215,0.04069856070130292
India,IND,42,19,0.02255946041873267,0.6942096486287215,0.04069856070130292
India,IND,43,20,0.02337902453341545,0.6942096486287215,0.04069856070130292
India,IND,27,21,0.024073530876954543,0.6942096486287215,0.04069856070130292
India,IND,35,22,0.024717230876231358,0.6942096486287215,0.04069856070130292
India,IND,12,23,0.02538790997389662,0.6942096486287215,0.04069856070130292
India,IND,43,24,0.026138932351305863,0.6942096486287215,0.04069856070130292
India,IND,38,25,0.026979645349439144,0.6942096486287215,0.04069856070130292
India,IND,35,26,0.02791238889252531,0.6942096486287215,0.04069856070130292
India,IND,38,27,0.028951912197843745,0.6942096486287215,0.04069856070130292
India,IND,33,28,0.030110997346712038,0.6942096486287215,0.04069856070130292
India,IND,53,29,0.031383262870746144,0.6942096486287215,0.04069856070130292
India,IND,36,30,0.03276171499112163,0.6942096486287215,0.04069856070130292
India,IND,40,31,0.03423803991976408,0.6942096486287215,0.04069856070130292
India,IND,59,32,0.03579337041832105,0.6942096486287215,0.04069856070130292
India,IND,45,33,0.03740313989401776,0.6942096486287215,0.04069856070130292
India,IND,56,34,0.03904372753377886,0.6942096486287215,0.04069856070130292
India,IND,58,35,0.04069856070130292,0.6942096486287215,0.04069856070130292
Bangladesh,BGD,3,0,0.014381957159244615,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,5,1,0.017191811845820776,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,3,2,0.02017465844338065,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,1,3,0.02333137940032886,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,6,4,0.026678206790586283,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,3,5,0.030186075513209114,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,4,6,0.03381112545165921,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,5,7,0.03748742847835393,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,7,8,0.04108617133047082,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,4,9,0.04445811899482442,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,10,10,0.047426089616072704,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,15,11,0.04977796769577642,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,9,12,0.05134511945763041,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,7,13,0.052162648075261164,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,10,14,0.05230866256551382,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,9,15,0.051840444212998264,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,10,16,0.05085088928734465,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,7,17,0.04946207909668275,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,4,18,0.04784763063695131,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,9,19,0.046112815750147175,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,5,20,0.04433152047127093,0.9420161832306754,0.0425387319549585
Bangladesh,BGD,7,21,0.0425387319549585,0.9420161832306754,0.0425387319549585
Pakistan,PAK,2,0,0.010184161836013218,1.3759628618199191,0.07300794011312119
Pakistan,PAK,1,1,0.011583994885073704,1.3759628618199191,0.07300794011312119
Pakistan,PAK,2,2,0.013029793785519429,1.3759628618199191,0.07300794011312119
Pakistan,PAK,7,3,0.014442923716230146,1.3759628618199191,0.07300794011312119
Pakistan,PAK,5,4,0.01577301790171075,1.3759628618199191,0.07300794011312119
Pakistan,PAK,1,5,0.016995985593393624,1.3759628618199191,0.07300794011312119
Pakistan,PAK,7,6,0.018147896943934812,1.3759628618199191,0.07300794011312119
Pakistan,PAK,6,7,0.01925932185101818,1.3759628618199191,0.07300794011312119
Pakistan,PAK,1,8,0.020372489555226348,1.3759628618199191,0.07300794011312119
Pakistan,PAK,6,9,0.02158568418303045,1.3759628618199191,0.07300794011312119
Pakistan,PAK,6,10,0.022964357339862827,1.3759628618199191,0.07300794011312119
Pakistan,PAK,4,11,0.024566658786394243,1.3759628618199191,0.07300794011312119
Pakistan,PAK,4,12,0.026471500229593957,1.3759628618199191,0.07300794011312119
Pakistan,PAK,4,13,0.028757216884708524,1.3759628618199191,0.07300794011312119
Pakistan,PAK,1,14,0.031452220412030114,1.3759628618199191,0.07300794011312119
Pakistan,PAK,20,15,0.03447173292649264,1.3759628618199191,0.07300794011312119
Pakistan,PAK,5,16,0.037748957290085566,1.3759628618199191,0.07300794011312119
Pakistan,PAK,2,17,0.041368839110330125,1.3759628618199191,0.07300794011312119
Pakistan,PAK,3,18,0.045350749144560935,1.3759628618199191,0.07300794011312119
Pakistan,PAK,15,19,0.04962606964832221,1.3759628618199191,0.07300794011312119
Pakistan,PAK,17,20,0.053934824962723296,1.3759628618199191,0.07300794011312119
Pakistan,PAK,7,21,0.05815739315171075,1.3759628618199191,0.07300794011312119
Pakistan,PAK,8,22,0.06220179361501012,1.3759628618199191,0.07300794011312119
Pakistan,PAK,25,23,0.06588587168058838,1.3759628618199191,0.07300794011312119
Pakistan,PAK,8,24,0.06902148346677098,1.3759628618199191,0.07300794011312119
Pakistan,PAK,25,25,0.07149679225223951,1.3759628618199191,0.07300794011312119
Pakistan,PAK,11,26,0.07325687533262772,1.3759628618199191,0.07300794011312119
Pakistan,PAK,25,27,0.07426613369678019,1.3759628618199191,0.07300794011312119
Pakistan,PAK,16,28,0.07455925189509024,1.3759628618199191,0.07300794011312119
Pakistan,PAK,16,29,0.07431354223343473,1.3759628618199191,0.07300794011312119
Pakistan,PAK,12,30,0.0737346227112934,1.3759628618199191,0.07300794011312119
Pakistan,PAK,11,31,0.07300794011312119,1.3759628618199191,0.07300794011312119
Indonesia,IDN,14,0,0.016509587509084277,2.8580668853779003,0.09176996625869466
Indonesia,IDN,6,1,0.01891967213747477,2.8580668853779003,0.09176996625869466
Indonesia,IDN,7,2,0.021229044664219054,2.8580668853779003,0.09176996625869466
Indonesia,IDN,6,3,0.023460344990099257,2.8580668853779003,0.09176996625869466
Indonesia,IDN,10,4,0.025658315335149128,2.8580668853779003,0.09176996625869466
Indonesia,IDN,1,5,0.027894369945378368,2.8580668853779003,0.09176996625869466
Indonesia,IDN,6,6,0.030236124589922947,2.8580668853779003,0.09176996625869466
Indonesia,IDN,3,7,0.03268827250022987,2.8580668853779003,0.09176996625869466
Indonesia,IDN,20,8,0.035145379694748985,2.8580668853779003,0.09176996625869466
Indonesia,IDN,9,9,0.03750047884289797,2.8580668853779003,0.09176996625869466
Indonesia,IDN,15,10,0.03974115890177938,2.8580668853779003,0.09176996625869466
Indonesia,IDN,12,11,0.041897649432583214,2.8580668853779003,0.09176996625869466
Indonesia,IDN,8,12,0.044068806064350284,2.8580668853779003,0.09176996625869466
Indonesia,IDN,14,13,0.04634296571503307,2.8580668853779003,0.09176996625869466
Indonesia,IDN,21,14,0.048798075981114665,2.8580668853779003,0.09176996625869466
Indonesia,IDN,13,15,0.05152831059028436,2.8580668853779003,0.09176996625869466
Indonesia,IDN,11,16,0.054737886704891874,2.8580668853779003,0.09176996625869466
Indonesia,IDN,10,17,0.05865136140094231,2.8580668853779003,0.09176996625869466
Indonesia,IDN,7,18,0.0634199763637371,2.8580668853779003,0.09176996625869466
Indonesia,IDN,11,19,0.06902056061836948,2.8580668853779003,0.09176996625869466
Indonesia,IDN,12,20,0.07532540655502404,2.8580668853779003,0.09176996625869466
Indonesia,IDN,19,21,0.0819551494242843,2.8580668853779003,0.09176996625869466
Indonesia,IDN,40,22,0.08844027591945822,2.8580668853779003,0.09176996625869466
Indonesia,IDN,26,23,0.09426672757120619,2.8580668853779003,0.09176996625869466
Indonesia,IDN,21,24,0.09915077934522375,2.8580668853779003,0.09176996625869466
Indonesia,IDN,46,25,0.10285658881755799,2.8580668853779003,0.09176996625869466
Indonesia,IDN,26,26,0.10514171396627449,2.8580668853779003,0.09176996625869466
Indonesia,IDN,60,27,0.10598495412501899,2.8580668853779003,0.09176996625869466
Indonesia,IDN,10,28,0.10552846138980557,2.8580668853779003,0.09176996625869466
Indonesia,IDN,27,29,0.1042720064804211,2.8580668853779003,0.09176996625869466
Indonesia,IDN,24,30,0.10258710819651892,2.8580668853779003,0.09176996625869466
Indonesia,IDN,15,31,0.10074907389563353,2.8580668853779003,0.09176996625869466
