state,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday,total_deaths
UT,0,0.9456059769544648,51.247902236717856,5.859713640240374,162
UT,1,1.2201210863229257,51.247902236717856,5.859713640240374,162
UT,2,1.520504312805169,51.247902236717856,5.859713640240374,162
UT,3,1.8204707519498218,51.247902236717856,5.859713640240374,162
UT,4,2.1059427859452615,51.247902236717856,5.859713640240374,162
UT,5,2.3940412082404188,51.247902236717856,5.859713640240374,162
UT,6,2.7134647252911184,51.247902236717856,5.859713640240374,162
UT,7,3.0787426213690225,51.247902236717856,5.859713640240374,162
UT,8,3.478367968917944,51.247902236717856,5.859713640240374,162
UT,9,3.869690699499706,51.247902236717856,5.859713640240374,162
UT,10,4.249970582982649,51.247902236717856,5.859713640240374,162
UT,11,4.64268388005824,51.247902236717856,5.859713640240374,162
UT,12,5.05635142593119,51.247902236717856,5.859713640240374,162
UT,13,5.464856575980363,51.247902236717856,5.859713640240374,162
UT,14,5.859713640240374,51.247902236717856,5.859713640240374,162
NC,0,0.3093544127933264,53.93109532128487,8.19060609512782,560
NC,1,0.4280227697367209,53.93109532128487,8.19060609512782,560
NC,2,0.5886329657017491,53.93109532128487,8.19060609512782,560
NC,3,0.8038642183435099,53.93109532128487,8.19060609512782,560
NC,4,1.0847196318282424,53.93109532128487,8.19060609512782,560
NC,5,1.4384652819456523,53.93109532128487,8.19060609512782,560
NC,6,1.8664910972384505,53.93109532128487,8.19060609512782,560
NC,7,2.373728174696349,53.93109532128487,8.19060609512782,560
NC,8,2.9636052259731365,53.93109532128487,8.19060609512782,560
NC,9,3.6358334424388064,53.93109532128487,8.19060609512782,560
NC,10,4.384061450490491,53.93109532128487,8.19060609512782,560
NC,11,5.1771409122512155,53.93109532128487,8.19060609512782,560
NC,12,5.979070106432027,53.93109532128487,8.19060609512782,560
NC,13,6.754325532591669,53.93109532128487,8.19060609512782,560
NC,14,7.48737474260208,53.93109532128487,8.19060609512782,560
NC,15,8.19060609512782,53.93109532128487,8.19060609512782,560
NE,0,2.003999445375485,67.90140094585097,9.165274645415506,131
NE,1,2.440526752775628,67.90140094585097,9.165274645415506,131
NE,2,2.9073748806866715,67.90140094585097,9.165274645415506,131
NE,3,3.416351393983672,67.90140094585097,9.165274645415506,131
NE,4,3.989231646347228,67.90140094585097,9.165274645415506,131
NE,5,4.634618297457132,67.90140094585097,9.165274645415506,131
NE,6,5.35864719441504,67.90140094585097,9.165274645415506,131
NE,7,6.1375101256092846,67.90140094585097,9.165274645415506,131
NE,8,6.930591184354621,67.90140094585097,9.165274645415506,131
NE,9,7.704573288179901,67.90140094585097,9.165274645415506,131
NE,10,8.448282589765578,67.90140094585097,9.165274645415506,131
NE,11,9.165274645415506,67.90140094585097,9.165274645415506,131
TX,0,0.12397239112250318,73.09634624533719,9.45952470982281,2098
TX,1,0.16158323916010223,73.09634624533719,9.45952470982281,2098
TX,2,0.20849518383220336,73.09634624533719,9.45952470982281,2098
